User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Road_Accident,Road_Type,Speed_Limit,Violation_Type,Battery_Percentage,Internet_Connection,Internet_Signal_Strength,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude,True_Class
User_58,2025-03-27 05:14:19,0.629,0.2903,Walking,Ligeris,1.0,4way,70.0,Reckless_Driving,86.0,3G,-102.0,22.0,0.0023300964530503,40.30607408143219,21.80979761128213,Unintentional
User_28,2025-03-27 05:51:09,0.483,0.4149,Walking,Zep,1.0,2way,20.0,Speeding,109.0,3G,-77.0,16.0,0.0092802849127925,40.2779913516496,21.75268277490145,Unintentional
User_95,2025-03-27 06:21:17,0.41,0.5711,Walking,Zep,1.0,2way,20.0,Speeding,104.0,5G,-84.0,-1.0,0.0099564783642701,40.279506785999054,21.75499624113258,Unintentional
User_99,2025-03-27 07:40:02,0.618,0.2615,Driving,Zep,1.0,2way,20.0,Driving_Under_Influence,3.0,5G,-109.0,21.0,0.0025717089166872,40.28103349686086,21.75265602243617,Unintentional
User_50,2025-03-27 08:26:49,0.489,0.3287,Running,Koila,3.0,1way,80.0,Driving_Under_Influence,49.0,WiFi,-85.0,17.0,0.0011327514001208,40.32208405313927,21.791203296401637,Unintentional
User_20,2025-03-27 08:57:15,0.471,0.5033,Walking,Koila,0.0,2way,90.0,Speeding,82.0,4G,-85.0,-15.0,0.03,40.321512376734304,21.79167271675161,Unintentional
User_16,2025-03-27 10:10:20,0.609,0.2007,Driving,Ligeris,1.0,2way,50.0,Reckless_Driving,28.0,5G,-73.0,-2.0,0.025,40.30622684231599,21.807553450547328,Unintentional
User_94,2025-03-27 10:34:38,0.336,0.4906,Running,Ligeris,0.0,2way,10.0,Driving_Under_Influence,117.0,5G,-89.0,-12.0,0.0053103282716527,40.30575848849194,21.805316666518245,Unintentional
User_63,2025-03-27 10:57:47,0.579,0.2811,Driving,Zep,0.0,2way,70.0,Reckless_Driving,35.0,3G,-102.0,-8.0,0.028,40.27922703815391,21.753309354234723,Unintentional
User_68,2025-03-27 12:39:00,0.422,0.4073,Running,Ligeris,0.0,2way,60.0,Reckless_Driving,25.0,WiFi,-84.0,-18.0,0.0037246291960934,40.30677143669517,21.80770580216005,Unintentional
User_22,2025-03-27 12:58:48,0.747,0.3642,Running,Koila,1.0,1way,50.0,Reckless_Driving,2.0,5G,-112.0,-16.0,0.027,40.3217436736731,21.78967336867702,Unintentional
User_93,2025-03-27 12:59:15,0.583,0.4656,Walking,Koila,0.0,1way,30.0,Reckless_Driving,53.0,5G,-148.0,9.0,0.0015803726849514,40.32217058806071,21.792974709172924,Unintentional
User_06,2025-03-27 13:56:06,0.267,0.4437,Driving,Koila,0.0,2way,20.0,Speeding,37.0,4G,-88.0,-22.0,0.0078466260981412,40.32160459215009,21.79140362661757,Unintentional
User_83,2025-03-27 14:44:33,0.693,0.5026,Walking,Koila,0.0,2way,70.0,Reckless_Driving,119.0,5G,-78.0,-10.0,0.0061436840602452,40.32216678629365,21.791523643001486,Unintentional
User_77,2025-03-27 16:42:23,0.312,0.5709,Running,Ligeris,1.0,2way,80.0,Reckless_Driving,1.0,4G,-110.0,8.0,0.039,40.3073906089156,21.807599249889005,Unintentional
User_40,2025-03-27 18:37:55,0.693,0.2213,Walking,Ligeris,0.0,2way,50.0,Speeding,111.0,5G,-81.0,-15.0,0.008608953842677,40.30557456640936,21.806877102878687,Unintentional
User_23,2025-03-27 19:02:20,0.728,0.2761,Running,Koila,1.0,1way,30.0,Reckless_Driving,32.0,3G,-110.0,19.0,0.0065481121755563,40.32200266949031,21.793412548056992,Unintentional
User_73,2025-03-27 19:13:26,0.598,0.4146,Driving,Ligeris,1.0,2way,80.0,Reckless_Driving,91.0,5G,-127.0,-9.0,0.0033926752561576,40.30792008326574,21.807404460797603,Unintentional
User_05,2025-03-27 19:54:45,0.281,0.2207,Driving,Koila,4.0,2way,10.0,Reckless_Driving,38.0,3G,-70.0,25.0,0.0017116035857292,40.32212412188443,21.791337614280103,Unintentional
User_27,2025-03-27 20:13:07,0.705,0.3121,Walking,Ligeris,0.0,2way,30.0,Reckless_Driving,51.0,WiFi,-68.0,21.0,0.0070885991443645,40.30705210127272,21.806250725861457,Unintentional
User_42,2025-03-27 20:15:51,0.739,0.2316,Driving,Zep,0.0,4way,40.0,Driving_Under_Influence,53.0,3G,-59.0,-9.0,0.031,40.27945936542766,21.753239920027475,Unintentional
User_33,2025-03-27 20:32:07,0.28,0.1823,Running,Ligeris,0.0,2way,20.0,Speeding,110.0,WiFi,-80.0,6.0,0.0053328454080047,40.306236905873845,21.80740451474386,Unintentional
User_38,2025-03-27 21:16:30,0.422,0.5007,Walking,Koila,1.0,1way,60.0,Speeding,113.0,3G,-117.0,4.0,0.0052717035009957,40.32340757774474,21.790519202507777,Unintentional
User_01,2025-03-27 22:14:06,0.491,0.2903,Driving,Koila,0.0,1way,30.0,Driving_Under_Influence,71.0,WiFi,-84.0,-18.0,0.0073402708493296,40.32091522233675,21.79200502523957,Unintentional
User_89,2025-03-27 22:40:53,0.704,0.5385,Running,Ligeris,1.0,1way,50.0,Driving_Under_Influence,17.0,WiFi,-59.0,-25.0,0.0016106822145364,40.30626133228021,21.80739333241397,Unintentional
User_65,2025-03-27 23:20:29,0.704,0.2193,Driving,Ligeris,0.0,2way,70.0,Speeding,99.0,3G,-116.0,-12.0,0.029,40.30705019358776,21.80678207029432,Unintentional
User_62,2025-03-28 02:00:37,0.608,0.3822,Running,Koila,1.0,4way,20.0,Reckless_Driving,63.0,4G,-72.0,-3.0,0.032,40.32140340265499,21.79242791580991,Unintentional
User_86,2025-03-28 03:44:20,0.539,0.4532,Running,Ligeris,4.0,4way,50.0,Reckless_Driving,14.0,4G,-117.0,7.0,0.034,40.27904392904239,21.754734832218837,Unintentional
User_49,2025-03-28 04:56:38,0.303,0.1841,Walking,Ligeris,0.0,1way,20.0,Speeding,105.0,5G,-118.0,5.0,0.0052226612134476,40.30573395867816,21.807770168164836,Unintentional
User_28,2025-03-28 06:39:05,0.483,0.4169,Walking,Koila,1.0,4way,50.0,Speeding,27.0,WiFi,-75.0,-17.0,0.0069580574494076,40.32306041243611,21.790317988847065,Unintentional
User_04,2025-03-28 08:57:05,0.383,0.5427,Driving,Zep,0.0,4way,30.0,Speeding,9.0,4G,-141.0,7.0,0.0029224841202493,40.306236905873845,21.791278245294947,Unintentional
User_15,2025-03-28 10:46:35,0.256,0.5151,Running,Ligeris,0.0,4way,30.0,Driving_Under_Influence,86.0,WiFi,-158.0,7.0,0.0066959068593954,40.30646364110507,21.80594077455377,Unintentional
User_16,2025-03-28 10:57:47,0.609,0.5687,Driving,Koila,0.0,1way,80.0,Speeding,97.0,4G,-152.0,-7.0,0.0087431037399508,40.32084947407769,21.79044178856221,Unintentional
User_57,2025-03-28 11:30:30,0.735,0.5213,Walking,Zep,2.0,4way,10.0,Driving_Under_Influence,82.0,4G,-96.0,12.0,0.027,40.27866704297231,21.791278245294947,Unintentional
User_05,2025-03-28 12:01:29,0.281,0.2227,Walking,Ligeris,0.0,4way,40.0,Speeding,80.0,WiFi,-85.0,15.0,0.035,40.27814707627514,21.791278245294947,Unintentional
User_67,2025-03-28 13:11:58,0.458,0.4862,Running,Ligeris,0.0,2way,50.0,Reckless_Driving,43.0,4G,-88.0,-25.0,0.0098236314717952,40.30605424115834,21.80520612551399,Unintentional
User_71,2025-03-28 13:16:02,0.466,0.4835,Running,Ligeris,3.0,2way,60.0,Speeding,86.0,WiFi,-52.0,-5.0,0.028,40.32152999066325,21.791712896772548,Unintentional
User_02,2025-03-28 13:22:56,0.582,0.1983,Driving,Koila,1.0,1way,80.0,Reckless_Driving,114.0,5G,-118.0,10.0,0.0068298079144981,40.321794136932034,21.791958471679425,Unintentional
User_22,2025-03-28 14:13:53,0.747,0.3662,Running,Ligeris,0.0,1way,20.0,Speeding,45.0,WiFi,-75.0,0.0,0.044,40.3053906746007,21.805620241400614,Unintentional
User_92,2025-03-28 14:32:32,0.493,0.4514,Running,Zep,0.0,4way,60.0,Speeding,102.0,3G,-119.0,-3.0,0.0020933745634994,40.2791533566591,21.753296435416484,Unintentional
User_40,2025-03-28 14:58:24,0.693,0.2233,Driving,Ligeris,0.0,2way,10.0,Driving_Under_Influence,14.0,3G,-101.0,18.0,0.0028288741175115,40.30569164157168,21.807011373599675,Unintentional
User_91,2025-03-28 15:20:46,0.491,0.5697,Driving,Zep,0.0,1way,40.0,Speeding,69.0,3G,-86.0,25.0,0.0096179608143775,40.28085432155864,21.751955973310565,Unintentional
User_89,2025-03-28 15:34:49,0.704,0.5405,Driving,Ligeris,0.0,4way,50.0,Reckless_Driving,53.0,4G,-126.0,9.0,0.005587700321555,40.30718110012977,21.80856416521502,Unintentional
User_74,2025-03-28 17:28:02,0.448,0.4177,Driving,Koila,0.0,1way,80.0,Reckless_Driving,12.0,3G,-79.0,1.0,0.037,40.306236905873845,21.79108661389972,Unintentional
User_42,2025-03-28 17:31:13,0.739,0.2336,Running,Ligeris,0.0,2way,50.0,Reckless_Driving,71.0,3G,-88.0,-19.0,0.008812348370364,40.30638267016606,21.791278245294947,Unintentional
User_09,2025-03-28 18:04:07,0.314,0.4924,Running,Koila,0.0,2way,60.0,Reckless_Driving,50.0,3G,-70.0,20.0,0.00577095763083285,40.32168329211505,21.7910699219136,Unintentional
User_22,2025-03-28 18:04:54,0.747,0.3672,Walking,Zep,2.0,2way,80.0,Reckless_Driving,53.0,4G,-93.0,-20.0,0.0064635032568763,40.27890759008364,21.75356245114807,Unintentional
User_27,2025-03-28 19:42:48,0.705,0.3131,Walking,Zep,2.0,2way,50.0,Speeding,13.0,WiFi,-124.0,-2.0,0.0075290695709568,40.27958075563016,21.75327468708492,Unintentional
User_12,2025-03-28 19:48:17,0.337,0.3927,Driving,Zep,1.0,1way,50.0,Driving_Under_Influence,106.0,3G,-96.0,-10.0,0.0099613749284225,40.27945585013104,21.753700002870545,Unintentional
User_71,2025-03-28 20:02:14,0.466,0.4845,Driving,Ligeris,2.0,4way,40.0,Speeding,65.0,3G,-85.0,-13.0,0.032,40.306092505989874,21.80759316022337,Unintentional
User_96,2025-03-28 20:38:02,0.347,0.4136,Driving,Ligeris,1.0,4way,70.0,Speeding,0.0,3G,-80.0,-17.0,0.0098677929692736,40.306236905873845,21.806429287392117,Unintentional
User_19,2025-03-28 21:13:58,0.491,0.2572,Walking,Zep,0.0,2way,50.0,Speeding,42.0,WiFi,-51.0,19.0,0.007080370020936,40.27842581217237,21.753553275162822,Unintentional
User_18,2025-03-28 22:08:37,0.386,0.1793,Driving,Ligeris,1.0,2way,30.0,Speeding,91.0,3G,-76.0,1.0,0.045,40.30779384533873,21.808101574216323,Unintentional
User_20,2025-03-28 22:18:16,0.471,0.5063,Running,Ligeris,1.0,2way,30.0,Speeding,51.0,4G,-115.0,-6.0,0.043,40.30528930206307,21.80567797948565,Unintentional
User_16,2025-03-28 22:42:50,0.609,0.2027,Running,Ligeris,0.0,1way,80.0,Speeding,113.0,5G,-82.0,-14.0,0.0051970927862397,40.30630555279516,21.80754534485472,Unintentional
User_41,2025-03-28 23:07:13,0.4,0.1908,Running,Ligeris,0.0,2way,30.0,Speeding,25.0,5G,-73.0,24.0,0.0049728898520659,40.3069019849225,21.80866714362969,Unintentional
User_95,2025-03-28 23:42:54,0.41,0.5731,Driving,Koila,0.0,1way,20.0,Reckless_Driving,49.0,3G,-117.0,-24.0,0.0089983752286006,40.32204807952268,21.79123544384633,Unintentional
User_06,2025-03-29 01:39:24,0.267,0.4477,Driving,Koila,0.0,2way,30.0,Reckless_Driving,53.0,3G,-99.0,-11.0,0.034,40.32343686512584,21.790446608234205,Unintentional
User_32,2025-03-29 03:29:48,0.436,0.2194,Driving,Ligeris,0.0,1way,40.0,Speeding,106.0,3G,-80.0,-14.0,0.0042208856709794,40.307839277642366,21.806768597152224,Unintentional
User_02,2025-03-29 03:35:26,0.582,0.2003,Running,Koila,1.0,2way,50.0,Speeding,32.0,4G,-76.0,1.0,0.045,40.306236905873845,21.79032837511064,Unintentional
User_98,2025-03-29 05:48:09,0.502,0.575,Driving,Koila,4.0,2way,40.0,Reckless_Driving,97.0,5G,-75.0,9.0,0.028,40.32067987562744,21.79130265775441,Unintentional
User_08,2025-03-29 05:52:52,0.491,0.2394,Walking,Ligeris,2.0,4way,60.0,Reckless_Driving,53.0,4G,-73.0,-21.0,0.0059385882549875,40.30585503290821,21.807091801899524,Unintentional
User_40,2025-03-29 06:17:21,0.693,0.2243,Running,Koila,1.0,2way,10.0,Reckless_Driving,104.0,3G,-107.0,2.0,0.00577095763083285,40.306236905873845,21.791501656594853,Unintentional
User_65,2025-03-29 06:29:00,0.704,0.2233,Walking,Ligeris,0.0,2way,30.0,Reckless_Driving,103.0,5G,-109.0,-13.0,0.0083384753389203,40.3063020775031,21.80854903957134,Unintentional
User_84,2025-03-29 08:48:23,0.486,0.306,Walking,Zep,0.0,2way,70.0,Speeding,6.0,3G,-97.0,12.0,0.044,40.28015676823754,21.75252024370708,Unintentional
User_42,2025-03-29 09:20:12,0.739,0.2346,Driving,Ligeris,1.0,2way,130.0,Driving_Under_Influence,61.0,WiFi,-66.0,-22.0,0.0034753732460399,40.30561459438119,21.80706129671367,Unintentional
User_07,2025-03-29 09:22:06,0.548,0.3183,Driving,Koila,0.0,2way,10.0,Speeding,69.0,5G,-111.0,-19.0,0.0065721747340061,40.32311946233812,21.79154322638612,Unintentional
User_63,2025-03-29 09:35:22,0.579,0.2851,Walking,Zep,0.0,4way,130.0,Reckless_Driving,12.0,5G,-71.0,-23.0,0.0080083764274247,40.280147626581154,21.7545422409922,Unintentional
User_90,2025-03-29 11:14:57,0.742,0.3186,Running,Ligeris,1.0,4way,30.0,Driving_Under_Influence,92.0,4G,-108.0,0.0,0.049,40.306061281636566,21.80812077075652,Unintentional
User_80,2025-03-29 12:02:44,0.283,0.532,Running,Zep,0.0,4way,30.0,Speeding,116.0,4G,-118.0,-13.0,0.0017372687628031,40.27912242086101,21.7527980735325,Unintentional
User_55,2025-03-29 12:51:09,0.612,0.4083,Walking,Ligeris,0.0,2way,90.0,Reckless_Driving,43.0,3G,-129.0,-6.0,0.0096106264803956,40.30747098161451,21.806522896498723,Unintentional
User_47,2025-03-29 12:51:21,0.504,0.2896,Driving,Zep,0.0,2way,50.0,Driving_Under_Influence,66.0,5G,-90.0,19.0,0.0052512281104821,40.27948277807635,21.752402862333927,Unintentional
User_83,2025-03-29 13:02:27,0.693,0.5066,Driving,Zep,0.0,4way,10.0,Reckless_Driving,19.0,5G,-102.0,-25.0,0.0078397571298467,40.279123064764775,21.75393425077097,Unintentional
User_42,2025-03-29 15:45:58,0.739,0.2356,Driving,Koila,0.0,2way,40.0,Driving_Under_Influence,69.0,3G,-96.0,-5.0,0.033,40.32196632874114,21.79146950127673,Unintentional
User_20,2025-03-29 16:23:17,0.471,0.5083,Running,Zep,1.0,4way,90.0,Driving_Under_Influence,102.0,WiFi,-76.0,-5.0,0.0038734111957367,40.28016510365626,21.75508389234404,Unintentional
User_96,2025-03-29 18:54:38,0.491,0.4156,Running,Ligeris,1.0,2way,70.0,Driving_Under_Influence,117.0,3G,-56.0,-12.0,0.0082068623280312,40.30604900625967,21.807626452229304,Unintentional
User_14,2025-03-29 19:00:46,0.278,0.4626,Driving,Zep,0.0,2way,20.0,Driving_Under_Influence,36.0,WiFi,-52.0,21.0,0.0099826780656715,40.306236905873845,21.75516786565537,Unintentional
User_66,2025-03-29 19:03:18,0.474,0.5398,Driving,Koila,1.0,2way,60.0,Reckless_Driving,72.0,WiFi,-51.0,-11.0,0.043,40.32241990660451,21.791278245294947,Unintentional
User_58,2025-03-29 20:23:13,0.491,0.2953,Running,Zep,1.0,2way,90.0,Speeding,65.0,3G,-99.0,1.0,0.045,40.27927947483517,21.755103157646253,Unintentional
User_03,2025-03-29 20:25:29,0.294,0.2014,Running,Koila,0.0,4way,40.0,Speeding,108.0,WiFi,-65.0,-10.0,0.0033591363155474,40.32110783226651,21.79145724989792,Unintentional
User_24,2025-03-29 21:38:28,0.558,0.2157,Walking,Zep,0.0,2way,10.0,Driving_Under_Influence,110.0,WiFi,-76.0,6.0,0.0055846218784926,40.28006533310592,21.791278245294947,Unintentional
User_39,2025-03-29 21:49:00,0.314,0.3669,Driving,Ligeris,0.0,4way,20.0,Speeding,106.0,4G,-88.0,-13.0,0.0036062686368807,40.30690024264596,21.808402561406183,Unintentional
User_69,2025-03-29 22:02:55,0.692,0.4457,Driving,Ligeris,1.0,2way,30.0,Driving_Under_Influence,103.0,5G,-115.0,1.0,0.0024809204379596,40.30666411420378,21.80763605166577,Unintentional
User_97,2025-03-29 22:06:47,0.75,0.3106,Driving,Ligeris,2.0,2way,60.0,Driving_Under_Influence,79.0,5G,-153.0,-11.0,0.0020851435208959,40.30549421441076,21.807004612199503,Unintentional
User_45,2025-03-29 22:17:39,0.483,0.3167,Driving,Zep,0.0,1way,70.0,Speeding,29.0,4G,-84.0,24.0,0.0098734202542305,40.27919321875461,21.753603396100537,Unintentional
User_12,2025-03-29 23:32:56,0.337,0.3947,Driving,Zep,1.0,1way,80.0,Driving_Under_Influence,45.0,5G,-128.0,-16.0,0.0021145970999314,40.27979248203881,21.75400801918688,Unintentional
User_26,2025-03-30 00:14:08,0.552,0.4427,Driving,Ligeris,1.0,2way,60.0,Driving_Under_Influence,115.0,WiFi,-53.0,6.0,0.0062597551652648,40.306394986439614,21.80811007000329,Unintentional
User_62,2025-03-30 00:33:14,0.608,0.3862,Driving,Koila,0.0,2way,50.0,Speeding,58.0,5G,-117.0,-1.0,0.021,40.32296154280389,21.789699000610227,Unintentional
User_71,2025-03-30 00:38:28,0.466,0.4875,Walking,Koila,1.0,2way,60.0,Driving_Under_Influence,120.0,5G,-116.0,-9.0,0.0094531899703974,40.3206973536444,21.791278245294947,Unintentional
User_36,2025-03-30 01:38:11,0.677,0.2323,Driving,Zep,1.0,2way,30.0,Speeding,107.0,3G,-74.0,10.0,0.0076047861566006,40.27842438869325,21.75449606037987,Unintentional
User_82,2025-03-30 03:08:09,0.437,0.476,Running,Zep,2.0,2way,20.0,Driving_Under_Influence,100.0,WiFi,-131.0,-10.0,0.0093828370933739,40.28031150890276,21.75389374587368,Unintentional
User_77,2025-03-30 03:37:16,0.312,0.5769,Driving,Ligeris,0.0,4way,70.0,Speeding,89.0,5G,-148.0,-5.0,0.0072198492886788,40.30727060671394,21.809285220463856,Unintentional
User_16,2025-03-30 03:39:40,0.609,0.2057,Running,Koila,1.0,2way,50.0,Reckless_Driving,59.0,5G,-81.0,-20.0,0.0034662780102136,40.32313271663707,21.790286296472328,Unintentional
User_90,2025-03-30 03:53:07,0.742,0.3216,Running,Zep,1.0,1way,10.0,Reckless_Driving,89.0,WiFi,-54.0,22.0,0.0042405134813313,40.28012004693964,21.752173814110574,Unintentional
User_89,2025-03-30 04:27:33,0.704,0.5445,Driving,Ligeris,0.0,2way,50.0,Driving_Under_Influence,17.0,3G,-72.0,-12.0,0.022,40.30495312990887,21.808187643294524,Unintentional
User_01,2025-03-30 04:36:52,0.522,0.2953,Walking,Koila,0.0,2way,20.0,Driving_Under_Influence,24.0,5G,-98.0,24.0,0.0079057065873336,40.32265582154643,21.79071350574093,Unintentional
User_48,2025-03-30 05:46:18,0.493,0.3106,Walking,Ligeris,0.0,1way,30.0,Speeding,25.0,3G,-113.0,7.0,0.037,40.307141773651225,21.80844035921178,Unintentional
User_43,2025-03-30 06:42:29,0.499,0.2435,Running,Koila,0.0,2way,40.0,Driving_Under_Influence,16.0,3G,-87.0,0.0,0.035,40.32103476562927,21.7917077269368,Unintentional
User_07,2025-03-30 07:23:07,0.548,0.3203,Running,Zep,2.0,1way,30.0,Driving_Under_Influence,52.0,5G,-123.0,1.0,0.003096408787029,40.27956840643078,21.75286363398586,Unintentional
User_53,2025-03-30 08:32:12,0.463,0.5229,Driving,Ligeris,3.0,4way,90.0,Reckless_Driving,109.0,WiFi,-74.0,16.0,0.0081854353243341,40.30548816222842,21.808948342988355,Unintentional
User_06,2025-03-30 09:39:54,0.267,0.4497,Walking,Zep,0.0,2way,40.0,Driving_Under_Influence,1.0,5G,-72.0,-17.0,0.0032371217625298,40.279139770150486,21.75265353112509,Unintentional
User_79,2025-03-30 10:21:43,0.305,0.45,Driving,Ligeris,1.0,4way,50.0,Speeding,120.0,3G,-70.0,2.0,0.0028233508656001,40.30633265910251,21.80707338191518,Unintentional
User_03,2025-03-30 11:02:06,0.294,0.2024,Driving,Ligeris,0.0,1way,50.0,Reckless_Driving,11.0,5G,-105.0,18.0,0.0040628265999341,40.30628282823496,21.80754239779446,Unintentional
User_73,2025-03-30 13:05:39,0.598,0.4206,Walking,Zep,0.0,2way,20.0,Reckless_Driving,106.0,WiFi,-88.0,6.0,0.0074549118245997,40.279875900429936,21.752383670335384,Unintentional
User_29,2025-03-30 14:21:38,0.453,0.5568,Driving,Koila,1.0,4way,60.0,Reckless_Driving,96.0,4G,-92.0,23.0,0.0062454104067973,40.321766359628256,21.79155861962951,Unintentional
User_75,2025-03-30 16:02:38,0.359,0.3678,Walking,Ligeris,0.0,2way,30.0,Speeding,56.0,WiFi,-84.0,17.0,0.00577095763083285,40.30524523203052,21.807815342864917,Unintentional
User_59,2025-03-30 16:56:51,0.631,0.297,Walking,Zep,1.0,4way,60.0,Reckless_Driving,109.0,WiFi,-82.0,-6.0,0.0088915706957589,40.27945019108405,21.75493284028024,Unintentional
User_04,2025-03-30 17:09:04,0.383,0.5467,Driving,Zep,0.0,1way,50.0,Reckless_Driving,78.0,3G,-120.0,24.0,0.0048632511907505,40.27897040001236,21.75389411374637,Unintentional
User_07,2025-03-30 18:36:37,0.548,0.3213,Running,Koila,0.0,4way,50.0,Reckless_Driving,83.0,4G,-114.0,-23.0,0.0027917202651567,40.32269222801857,21.79139375186609,Unintentional
User_83,2025-03-30 18:47:42,0.693,0.5086,Driving,Ligeris,1.0,2way,50.0,Speeding,38.0,5G,-117.0,11.0,0.026,40.30577862261687,21.80800634428159,Unintentional
User_38,2025-03-30 19:22:01,0.422,0.5077,Walking,Ligeris,3.0,2way,40.0,Reckless_Driving,86.0,WiFi,-88.0,3.0,0.036,40.30662661087573,21.80658072870172,Unintentional
User_21,2025-03-30 20:03:55,0.428,0.2518,Driving,Ligeris,1.0,1way,40.0,Reckless_Driving,19.0,WiFi,-72.0,-5.0,0.024,40.280310193743,21.75346950734109,Unintentional
User_20,2025-03-30 20:34:21,0.471,0.5103,Walking,Koila,4.0,4way,60.0,Driving_Under_Influence,76.0,3G,-133.0,8.0,0.0079967680889925,40.322745913501294,21.792610731346954,Unintentional
User_32,2025-03-30 20:53:49,0.436,0.2224,Driving,Zep,1.0,2way,90.0,Reckless_Driving,53.0,WiFi,-56.0,-7.0,0.048,40.27988442831927,21.754595460324133,Unintentional
User_31,2025-03-30 21:45:30,0.491,0.2326,Walking,Koila,4.0,2way,30.0,Speeding,22.0,WiFi,-73.0,-11.0,0.026,40.323234351231534,21.791017510150105,Unintentional
User_48,2025-03-30 23:32:55,0.493,0.3116,Walking,Ligeris,1.0,2way,80.0,Reckless_Driving,18.0,WiFi,-76.0,-10.0,0.038,40.30787568729608,21.8067768136046,Unintentional
User_80,2025-03-31 01:24:50,0.283,0.5687,Driving,Ligeris,1.0,1way,30.0,Reckless_Driving,113.0,4G,-116.0,1.0,0.0077160658296374,40.30698027110557,21.8073804340995,Unintentional
User_70,2025-03-31 02:50:48,0.694,0.317,Running,Ligeris,0.0,2way,60.0,Reckless_Driving,53.0,4G,-120.0,-25.0,0.006330840601517,40.30491613351893,21.80826415549993,Unintentional
User_34,2025-03-31 04:44:50,0.399,0.2172,Running,Zep,1.0,2way,80.0,Speeding,102.0,5G,-79.0,-14.0,0.0034303405006052,40.279540434044776,21.753346638693294,Unintentional
User_85,2025-03-31 05:00:17,0.491,0.4108,Walking,Koila,0.0,2way,40.0,Speeding,16.0,4G,-89.0,-7.0,0.045,40.32286155538051,21.791361738517672,Unintentional
User_58,2025-03-31 05:24:13,0.629,0.2983,Driving,Koila,0.0,1way,70.0,Speeding,118.0,WiFi,-76.0,5.0,0.0063112187586004,40.32235858740047,21.790816024106224,Unintentional
User_62,2025-03-31 05:25:29,0.608,0.3882,Driving,Ligeris,0.0,1way,30.0,Driving_Under_Influence,40.0,WiFi,-122.0,-2.0,0.0082136476377085,40.30566294118466,21.807729076135924,Unintentional
User_56,2025-03-31 10:08:55,0.42,0.2429,Running,Koila,1.0,4way,50.0,Speeding,109.0,3G,-87.0,0.0,0.0046709025656913,40.32292670154247,21.791797897869674,Unintentional
User_42,2025-03-31 10:13:46,0.739,0.2396,Walking,Koila,1.0,2way,10.0,Reckless_Driving,49.0,5G,-91.0,25.0,0.0060543819658131,40.322127123071766,21.79100006880183,Unintentional
User_22,2025-03-31 11:29:05,0.747,0.3722,Driving,Ligeris,0.0,2way,60.0,Driving_Under_Influence,48.0,5G,-96.0,-9.0,0.036,40.27918708786324,21.75396457301162,Unintentional
User_93,2025-03-31 11:34:26,0.583,0.4736,Running,Koila,2.0,2way,20.0,Speeding,8.0,4G,-93.0,24.0,0.0086864752425055,40.32316096192484,21.792692642271614,Unintentional
User_95,2025-03-31 12:00:15,0.41,0.5791,Driving,Koila,3.0,4way,20.0,Reckless_Driving,100.0,3G,-83.0,5.0,0.039,40.321366724558274,21.790555326397648,Unintentional
User_54,2025-03-31 12:23:18,0.286,0.456,Driving,Zep,1.0,1way,50.0,Speeding,75.0,WiFi,-76.0,20.0,0.0035497255787388,40.27899616679007,21.752639531902272,Unintentional
User_08,2025-03-31 12:51:33,0.255,0.2424,Running,Koila,1.0,4way,80.0,Reckless_Driving,56.0,3G,-101.0,8.0,0.04,40.322012415041854,21.791478087021503,Unintentional
User_38,2025-03-31 12:53:13,0.422,0.5097,Driving,Ligeris,1.0,2way,80.0,Reckless_Driving,32.0,5G,-77.0,6.0,0.024,40.32206483864715,21.791278245294947,Unintentional
User_52,2025-03-31 15:49:14,0.721,0.5531,Walking,Ligeris,1.0,1way,90.0,Reckless_Driving,80.0,3G,-73.0,6.0,0.025,40.28008883033953,21.753193162616466,Unintentional
User_12,2025-03-31 15:51:56,0.337,0.3987,Driving,Zep,1.0,2way,70.0,Reckless_Driving,82.0,4G,-82.0,20.0,0.0080403511746701,40.27973399813434,21.752806226764783,Unintentional
User_48,2025-03-31 16:48:03,0.491,0.3126,Driving,Ligeris,2.0,2way,20.0,Reckless_Driving,35.0,4G,-99.0,13.0,0.044,40.30500127827865,21.80862692097178,Unintentional
User_07,2025-03-31 17:40:26,0.548,0.3233,Driving,Koila,0.0,2way,80.0,Driving_Under_Influence,95.0,WiFi,-69.0,0.0,0.038,40.32195528926806,21.7913228297534,Unintentional
User_67,2025-03-31 17:45:48,0.458,0.4922,Running,Koila,2.0,1way,50.0,Driving_Under_Influence,33.0,3G,-106.0,3.0,0.038,40.32273743390041,21.79035225774161,Unintentional
User_83,2025-03-31 17:47:00,0.693,0.5106,Running,Zep,4.0,2way,90.0,Speeding,103.0,3G,-113.0,-12.0,0.00306992036756,40.27958831036167,21.791278245294947,Unintentional
User_18,2025-03-31 18:26:56,0.386,0.1843,Walking,Koila,1.0,2way,20.0,Reckless_Driving,70.0,3G,-92.0,17.0,0.0054193130613079,40.32200953265035,21.790867837737373,Unintentional
User_39,2025-03-31 18:30:33,0.314,0.3699,Running,Ligeris,0.0,2way,80.0,Driving_Under_Influence,2.0,4G,-152.0,9.0,0.00577095763083285,40.30621981086462,21.807495997539,Unintentional
