User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude,Is_Intentional
User_30,2025-08-25 22:54:48,0.478,0.6761,Running,Koila,Speeding,4way,150,60,5G,-94,58,2,0.0016954634852193,40.32292259681242,21.790743384943465,1
User_86,2025-08-26 02:27:52,0.343,0.6888,Walking,Ligeris,Reckless_Driving,6way,1,50,3G,-81,93,-3,0.0024523742541714,40.3050941942789,21.805921438933133,1
User_11,2025-08-26 02:46:50,0.263,0.8268,Walking,Ligeris,Driving_Under_Influence,1way,1,90,3G,-109,8,-3,0.001564571576996,42.64708,21.805248106613583,1
User_85,2025-08-26 03:31:58,0.653,0.6753,Running,Ligeris,Speeding,2way,0,Harassing_Driver,4G,-77,68,-14,0.0071534713417562,40.3074136072561,21.806588839557115,1
User_26,2025-08-26 05:34:20,0.495,0.7223,Driving,Spinari,Speeding,2way,1,50,5G,-102,41,-16,0.0086278853429652,40.30630257845149,21.807455361100136,1
User_58,2025-08-26 06:23:36,0.744,0.6682,Running,Zep,Driving_Under_Influence,2way,0,130,105,-99,3,-2,0.0067428652637746,40.27950440674921,21.75327955828573,1
User_01,2025-08-26 10:04:59,0.581,0.8477,Driving,Zep,Driving_Under_Influence,4way,0,50,3G,-96,49,-21,0.0016755070273326,40.28045491780204,21.75338091086562,1
User_19,2025-08-26 12:30:20,0.361,0.8098,Walking,Ligeris,Driving_Under_Influence,2way,0,40,3G,-75,24,-5,0.048,40.306355749326315,21.80659821810434,1
User_83,2025-08-26 12:50:04,0.498,0.5587,Running,Center,Driving_Under_Influence,4way,0,70,4G,-73,36,-15,0.0068235625528626,40.323620707930274,21.79164340719207,1
User_41,2025-08-26 14:08:34,0.642,0.8185,Driving,Koila,Reckless_Driving,1way,1,80,3G,-104,52,20,0.0098926781541091,40.32141625619249,21.78960452685863,1
User_75,2025-08-26 14:13:00,0.65,0.7624,Driving,Koila,Reckless_Driving,1way,150,70,WiFi,-77,23,15,0.0089216736849116,40.3220538701836,21.79084469491036,1
User_59,2025-08-26 16:20:45,0.521,0.5953,Running,Zep,Reckless_Driving,2way,0,20,4G,-77,34,1,0.0083904224202844,40.279583775730146,17.599117,1
User_72,2025-08-26 18:34:44,0.359,0.7918,Walking,Koila,Speeding,2way,0,20,3G,-97,52,13,0.0019930287960849,40.322160733267694,22.440727,1
User_53,2025-08-26 21:27:33,0.703,0.6693,Running,Ligeris,9,2way,1,80,5G,-107,91,8,0.00890366410759,40.30572445354482,21.80703391524335,1
User_23,2025-08-26 22:28:37,0.532,0.5447,Walking,Ligeris,Speeding,1way,1,30,WiFi,-59,75,25,0.0072742608214364,40.30445244735746,21.807158345362332,1
User_22,2025-08-27 00:57:27,0.656,0.5776,Driving,Ligeris,Speeding,2way,140,30,3G,-75,93,-2,0.0065617562778172,40.306792718192064,21.80836014205408,1
User_89,2025-08-27 02:10:04,0.606,0.8692,Driving,Ligeris,Speeding,2way,4,20,3G,-102,14,-22,0.009691223292346,40.30655797028127,21.807244664913632,1
User_65,2025-08-27 02:37:10,0.654,0.7332,Walking,Zep,Reckless_Driving,1way,1,50,106,-119,23,-13,0.0046298757074147,40.27850644643052,21.753169663193177,1
User_80,2025-08-27 03:02:48,0.447,0.8036,Driving,Ligeris,Speeding,4way,0,40,WiFi,-88,80,-13,0.041,40.30706375635461,21.808899053741474,1
User_57,2025-08-27 03:11:23,0.592,0.7298,Running,Zep,Driving_Under_Influence,1way,1,70,WiFi,-59,62,-23,0.0030398910911448,40.280351801475504,21.753068679254653,1
User_45,2025-08-27 03:55:21,0.693,0.6724,Walking,Zep,Speeding,2way,0,60,107,-80,62,9,0.006788503455091,40.28014315618773,21.753898258348908,1
User_94,2025-08-27 07:05:03,0.459,0.481,Driving,Center,Driving_Under_Influence,4way,2,20,WiFi,-67,40,1,0.0047388223913286,40.27967051084045,21.753089079640645,1
User_61,2025-08-27 07:18:52,0.304,0.6226,Walking,Koila,Reckless_Driving,2way,0,70,WiFi,-88,-24,0,0.0028845490932075,40.32208523998425,21.791263782982988,1
User_24,2025-08-27 07:23:51,0.354,0.8168,Running,Zep,Reckless_Driving,1way,1,80,5G,-111,43,-13,0.0087713414754201,40.278711447238294,23.729507,1
User_84,2025-08-27 07:57:54,0.488,0.6684,Walking,Koila,Driving_Under_Influence,2way,3,60,111,-113,52,-10,0.0092792453962399,40.32197949939634,21.79125190227904,1
User_80,2025-08-27 09:06:04,0.447,0.8046,Walking,Ligeris,Driving_Under_Influence,2way,0,80,4G,-91,68,-7,0.041,40.30621813849585,21.80728004950624,1
User_91,2025-08-27 13:17:09,0.716,0.6873,Running,Ligeris,7,2way,3,90,5G,-105,80,-13,0.0081360327853736,40.30621143148752,21.80772328752347,1
User_82,2025-08-27 13:23:52,0.291,0.512,Running,Koila,9,1way,1,60,3G,-100,2,13,0.0031632819571434,40.321885562198574,21.791307619745886,1
User_49,2025-08-27 15:44:23,0.462,0.6467,Driving,Zep,Reckless_Driving,6way,0,20,4G,-114,85,-3,0.0086675369294406,40.27965927333869,21.75324206296147,1
User_23,2025-08-27 16:19:59,0.532,0.5467,Running,Koila,9,2way,1,30,4G,-78,15,-7,0.007263447663551,40.32180730707534,21.791682598008546,1
User_42,2025-08-27 18:15:33,0.544,0.8453,Driving,Koila,Driving_Under_Influence,2way,1,50,3G,-108,49,4,0.027,40.32325114092586,21.790425712703588,1
User_54,2025-08-27 22:54:09,0.482,0.8539,Driving,Koila,Driving_Under_Influence,2way,1,60,5G,-77,54,6,0.0075933835970989,40.322704914415255,19.289656,1
User_79,2025-08-27 23:20:48,0.326,0.5659,Running,Center,Driving_Under_Influence,4way,0,20,5G,-110,14,10,0.0030906139768283,40.27900815902754,21.753128432099263,1
User_47,2025-08-27 23:24:53,0.345,0.603,Driving,Spinari,Speeding,4way,1,110,5G,-95,93,11,0.0061213459473221,40.28089700137495,21.75301021473536,1
User_20,2025-08-28 02:45:53,0.625,0.8743,Running,Ligeris,Driving_Under_Influence,1way,1,70,4G,-83,84,3,0.04,40.30638272685785,21.80736649397357,1
User_73,2025-08-28 03:12:24,0.343,0.8493,Driving,Koila,Speeding,1way,160,80,5G,-72,46,15,0.0069343324833264,40.32207699263296,21.791244627169736,1
User_63,2025-08-28 06:15:39,0.549,0.8483,Running,Ligeris,Speeding,2way,0,60,5G,-100,65,15,0.049,40.30579687497066,21.807935303269403,1
User_100,2025-08-28 07:09:59,0.718,0.818,Running,Ligeris,Reckless_Driving,1way,0,60,118,-107,91,-14,0.0077353262666651,40.30593617469512,21.80721842183583,1
User_89,2025-08-28 07:14:48,0.606,0.8702,Driving,Koila,Reckless_Driving,2way,140,20,WiFi,-53,6,-3,0.0035432883633907,40.32285074558985,21.791064846318957,1
User_32,2025-08-28 07:24:54,0.684,0.5783,Running,Ligeris,Speeding,1way,0,30,WiFi,-59,98,-2,0.004554843243843,40.30620565770067,23.931896,1
User_14,2025-08-28 09:52:30,0.533,0.5596,Running,Koila,Speeding,2way,0,50,5G,-85,17,25,0.0012206311761519,40.32059808534748,21.79191905928048,1
User_57,2025-08-28 09:56:22,0.592,0.7318,Running,Ligeris,Reckless_Driving,1way,0,40,3G,-98,64,7,0.0080219299639279,40.305759916145405,17.806908,1
User_36,2025-08-28 10:18:43,0.58,0.74,Walking,Ligeris,Reckless_Driving,2way,1,50,WiFi,-82,32,-3,0.0089531577894422,40.30638820055674,19.738222,1
User_61,2025-08-28 10:27:15,0.304,0.6246,Running,Koila,Driving_Under_Influence,2way,160,70,WiFi,-69,24,11,0.0027164740972446,40.32113312486766,21.792113186275905,1
User_55,2025-08-28 10:37:57,0.3,0.8524,Driving,Center,Driving_Under_Influence,2way,0,30,4G,-73,36,10,0.0019236041807875,40.32234963340599,21.79005094264208,1
User_65,2025-08-28 12:45:36,0.654,0.7352,Flying,Koila,Reckless_Driving,2way,4,110,4G,-93,39,-10,0.0080224785997012,40.3232333283913,21.79100619218871,1
User_58,2025-08-28 13:40:14,0.744,0.6722,Walking,Zep,7,2way,1,50,3G,-87,98,-16,0.0082441506507956,40.27898834395454,21.75438902750996,1
User_41,2025-08-28 13:55:10,0.642,0.8225,Driving,Zep,Reckless_Driving,2way,0,40,5G,-89,93,13,0.0041754530881164,37.20255,21.752885670002385,1
User_86,2025-08-28 15:30:38,0.343,0.6938,Driving,Zep,Speeding,4way,0,80,118,-75,15,-16,0.0029889975180483,40.27899613913862,21.752426136753563,1
User_46,2025-08-28 16:07:14,0.537,0.7099,Walking,Ligeris,6,2way,4,10,5G,-81,77,-4,0.0048248556599723,40.30611409750713,21.807536205143,1
User_53,2025-08-28 16:40:00,0.703,0.6733,Running,Ligeris,Speeding,4way,150,60,WiFi,-54,2,-15,0.0045508197092856,40.30564819526552,21.80730974595794,1
User_20,2025-08-28 17:08:01,0.625,0.8753,Running,Koila,Reckless_Driving,1way,1,130,112,-93,30,2,0.0046136283167993,40.32184261168021,21.79068438983089,1
User_90,2025-08-28 19:18:13,0.395,0.5908,Driving,Koila,Driving_Under_Influence,2way,3,60,3G,-96,-41,-5,0.0074016197461867,40.321016385719325,21.79121618797877,1
User_12,2025-08-28 22:04:50,0.74,0.7621,Driving,Center,Reckless_Driving,2way,0,40,3G,-87,31,9,0.0016534051566397,40.32036326844518,21.79119678292869,1
User_29,2025-08-28 22:34:14,0.603,0.8313,Running,Ligeris,Reckless_Driving,4way,1,80,WiFi,-89,99,10,0.039,40.305953781614626,21.805597867310052,1
User_37,2025-08-28 23:22:23,0.696,0.4947,Running,Zep,Driving_Under_Influence,2way,160,70,WiFi,-79,26,0,0.0020931703015878,40.27872589573461,21.751503703674032,1
User_60,2025-08-29 04:22:20,0.669,0.5407,Running,Center,Speeding,2way,1,50,4G,-72,27,14,0.0010793310032916,40.321833775884606,21.79088478928416,1
User_37,2025-08-29 05:32:16,0.696,0.4967,Running,Koila,Speeding,4way,150,20,3G,-103,24,10,0.005982871992204,40.32247365504976,21.789612007159697,1
User_78,2025-08-29 09:08:00,0.615,0.69,Walking,Ligeris,Reckless_Driving,2way,0,90,3G,-97,16,6,0.0042990224309852,40.30794779450736,23.362824,1
User_48,2025-08-29 10:51:31,0.636,0.6749,Driving,Ligeris,Driving_Under_Influence,2way,0,30,3G,-107,84,-11,0.048,40.307418767228626,21.80661371093303,1
User_44,2025-08-29 13:13:36,0.546,0.7575,Walking,Zep,Reckless_Driving,2way,1,Harassing_Driver,5G,-90,16,5,0.007481861130347,40.280332162229165,21.752632940624505,1
User_100,2025-08-29 15:30:30,0.718,0.82,Driving,Zep,Driving_Under_Influence,4way,1,60,WiFi,-63,43,5,0.0017160885694436,37.658825,21.75419859284635,1
User_16,2025-08-29 15:50:01,0.455,0.7508,Running,Ligeris,Speeding,2way,0,50,WiFi,-86,-121,9,0.0091399579999954,40.30562405766137,21.808206223800426,1
User_96,2025-08-29 16:57:53,0.308,0.6428,Walking,Ligeris,Speeding,1way,140,50,3G,-70,4,-15,0.006000395051395,40.306232903791745,21.80747353001038,1
User_57,2025-08-30 01:00:41,0.592,0.7358,Driving,Ligeris,Speeding,2way,140,50,5G,-74,84,-13,0.0057622862396282,40.307867865068985,21.80744844422644,1
User_92,2025-08-30 01:58:42,0.622,0.4924,Walking,Ligeris,Speeding,4way,140,90,3G,-92,48,-13,0.0015285302942554,40.3055203377419,21.80688437197952,1
User_10,2025-08-30 02:53:50,0.35,0.7735,Driving,Spinari,Reckless_Driving,2way,2,60,WiFi,-81,12,-7,0.0042620391193039,40.32363364978168,21.792341157349387,1
User_98,2025-08-30 03:51:00,0.734,0.629,Driving,Zep,7,2way,0,30,5G,-103,42,-16,0.0090704635590008,40.27839249800077,21.75383122190546,1
User_72,2025-08-30 03:59:21,0.359,0.7998,Driving,Center,Reckless_Driving,2way,1,90,4G,-115,17,-13,0.0092678452652084,40.32267810150664,21.79228370980052,1
User_100,2025-08-30 05:15:14,0.718,0.823,Running,Spinari,Reckless_Driving,1way,1,90,5G,-72,96,0,0.0078890712593726,40.32377192421684,21.791356784181996,1
User_91,2025-08-30 05:23:42,0.716,0.6943,Driving,Ligeris,Reckless_Driving,4way,1,70,WiFi,-66,88,-22,0.0053712242389147,40.30567608901505,21.807515640775968,1
User_22,2025-08-30 06:17:54,0.656,0.5836,Driving,Ligeris,Reckless_Driving,2way,3,20,111,-73,97,-12,0.0098922499110572,40.30696082912165,21.80790678797809,1
User_40,2025-08-30 09:40:54,0.357,0.5701,Running,Zep,Driving_Under_Influence,4way,4,70,4G,-74,-19,4,0.007961875956863,40.28125427917523,21.753511450043888,1
User_25,2025-08-30 11:15:10,0.352,0.5473,Driving,Zep,Driving_Under_Influence,2way,1,50,WiFi,-65,-125,12,0.0065069780603975,40.279576576040235,21.751275603962103,1
User_42,2025-08-30 14:25:55,0.544,0.8513,Running,Ligeris,Driving_Under_Influence,1way,160,30,3G,-108,24,6,0.0015023500097714,40.3070037614708,21.806584453907412,1
User_58,2025-08-30 15:58:11,0.744,0.6762,Running,Koila,Driving_Under_Influence,1way,0,60,4G,-114,66,1,0.035,40.32136043980869,21.790030976575313,1
User_08,2025-08-30 16:37:39,0.33,0.7939,Walking,Koila,Speeding,2way,5,30,3G,-83,39,13,0.00508819410611,40.32098179650659,17.048492,1
User_79,2025-08-30 18:21:05,0.326,0.5709,Driving,Zep,Speeding,5way,0,20,3G,-120,0,-12,0.0017768107583562,40.28008152714096,21.753737792480557,1
User_53,2025-08-30 18:34:10,0.703,0.6763,Running,Zep,Reckless_Driving,5way,4,50,5G,-94,53,-4,0.0081107990680794,40.280684117028,21.75507329200258,1
User_71,2025-08-30 18:58:57,0.259,0.7442,Running,Zep,7,4way,0,30,4G,-89,86,8,0.0024361425633415,40.2810435889591,21.75383085147395,1
User_10,2025-08-30 19:37:09,0.35,0.7745,Walking,Ligeris,Speeding,2way,1,40,WiFi,-85,91,-4,0.0064828591767008,40.30615304104504,17.32349,1
User_62,2025-08-30 20:44:08,0.471,0.592,Running,Ligeris,Speeding,1way,3,80,3G,-77,-20,6,0.00708006138818,40.30658514285037,21.806381830431604,1
User_26,2025-08-30 23:46:30,0.495,0.7313,Driving,Ligeris,Driving_Under_Influence,5way,3,10,5G,-96,42,14,0.0028952993100177,40.30623675607949,21.807823632345528,1
User_14,2025-08-31 01:47:22,0.533,0.5666,Walking,Zep,Speeding,2way,1,10,4G,-92,82,7,0.0061212074788725,38.103953,21.75402578048202,1
User_72,2025-08-31 03:20:31,0.359,0.8018,Flying,Ligeris,Driving_Under_Influence,2way,0,40,3G,-83,61,3,0.0043471719037532,40.306540418994686,21.8077700150498,1
User_01,2025-08-31 03:38:35,0.581,0.8577,Walking,Ligeris,Reckless_Driving,2way,150,50,WiFi,-84,76,-15,0.0053729705503717,40.3061566928547,21.807374847903223,1
User_67,2025-08-31 07:22:00,0.692,0.7241,Walking,Zep,Driving_Under_Influence,4way,0,30,WiFi,-50,17,3,0.0054951906199991,41.31747,21.754359573104885,1
User_65,2025-08-31 08:17:05,0.654,0.7412,Running,Zep,8,4way,0,70,5G,-107,37,-13,0.0041469765996955,40.28043426616872,21.753652743204537,1
User_36,2025-08-31 09:39:36,0.58,0.745,Walking,Ligeris,Driving_Under_Influence,2way,1,40,WiFi,-80,-126,-12,0.0013016720302489,40.30589116356924,21.80895189300891,1
User_71,2025-08-31 09:51:01,0.259,0.7452,Running,Ligeris,Driving_Under_Influence,2way,0,20,4G,-87,-10,-5,0.0019511026617107,40.30604360014308,21.80741875413937,1
User_75,2025-08-31 10:47:05,0.65,0.7724,Walking,Center,Reckless_Driving,1way,0,50,3G,-90,44,13,0.0024940437336812,40.306192187738105,21.807477887646183,1
User_90,2025-08-31 11:57:38,0.395,0.5968,Driving,Ligeris,Speeding,1way,1,70,4G,-118,-34,13,0.0079896901417463,40.30590215965843,21.805608266035495,1
User_55,2025-08-31 12:23:01,0.3,0.8594,Running,Zep,Speeding,4way,0,90,5G,-97,87,7,0.0035705664406533,40.27951890755214,22.259807,1
User_30,2025-08-31 13:21:07,0.478,0.6881,Walking,Zep,Speeding,2way,150,80,WiFi,-90,79,-11,0.004672786496528,40.27993850639177,21.755011646615415,1
User_45,2025-08-31 13:31:28,0.693,0.6804,Running,Zep,Reckless_Driving,2way,1,40,4G,-101,67,5,0.0053310864156328,40.27952363576233,17.535981,1
User_07,2025-08-31 14:27:48,0.47,0.7164,Driving,Zep,7,4way,1,80,4G,-91,53,-8,0.0043443741185493,40.2800352912128,21.75236766940364,1
User_56,2025-08-31 15:43:08,0.449,0.8226,Walking,Ligeris,Driving_Under_Influence,1way,1,90,4G,-84,93,-9,0.038,40.30801613811827,21.80773838067916,1
User_28,2025-08-31 16:32:54,0.311,0.5038,Walking,Koila,Driving_Under_Influence,2way,0,50,113,-80,74,6,0.008606044922189,40.32168827924278,21.79020568200642,1
User_13,2025-08-31 19:56:27,0.738,0.7593,Driving,Koila,Driving_Under_Influence,6way,0,20,5G,-117,3,11,0.0041234373953567,40.32179676463833,21.792117193256843,1
User_39,2025-08-31 20:34:43,0.297,0.8134,Flying,Zep,Driving_Under_Influence,4way,1,60,WiFi,-51,89,-15,0.0087471520475508,40.279641266334345,21.753116158268167,1
User_59,2025-08-31 22:55:10,0.521,0.6053,Driving,Ligeris,Speeding,2way,1,40,4G,-119,51,-12,0.026,40.30637383156079,21.808436135414052,1
User_87,2025-08-31 23:07:52,0.64,0.7915,Running,Ligeris,Reckless_Driving,4way,0,90,4G,-105,25,-11,0.0021812833496497,41.322868,21.808948247078483,1
User_99,2025-09-01 01:04:30,0.622,0.6514,Running,Zep,9,4way,2,50,3G,-114,6,-8,0.0051940457376121,40.278840941543926,21.754308446797648,1
User_90,2025-09-01 01:11:41,0.395,0.5978,Driving,Koila,Speeding,5way,1,30,5G,-75,42,-3,0.0072704088111605,40.32247369203969,21.79110694367527,1
User_13,2025-09-01 01:39:10,0.738,0.7603,Walking,Zep,Reckless_Driving,1way,1,60,WiFi,-60,42,-4,0.032,40.27951773376765,21.7532690874686,1
User_38,2025-09-01 02:33:41,0.497,0.7576,Walking,Koila,Speeding,4way,150,50,5G,-73,6,0,0.0026027421895954,40.322021486586706,21.791568671284875,1
User_03,2025-09-01 03:19:53,0.47,0.7882,Driving,Ligeris,Driving_Under_Influence,2way,0,10,WiFi,-77,76,-6,0.008024242306535,41.412062,21.808961621461975,1
User_31,2025-09-01 04:43:25,0.293,0.8857,Running,Ligeris,Driving_Under_Influence,4way,0,40,WiFi,-55,63,13,0.0077085509274312,42.916584,21.80579308029457,1
User_54,2025-09-01 07:06:25,0.482,0.8629,Walking,Koila,Driving_Under_Influence,2way,0,80,3G,-74,38,-24,0.0081281369723352,40.32179279325013,21.78952762014801,1
User_92,2025-09-01 08:37:02,0.622,0.4974,Running,Spinari,Driving_Under_Influence,4way,2,80,3G,-90,82,-8,0.008973877649268,40.30721881134323,21.80839119954158,1
User_61,2025-09-01 08:40:05,0.304,0.6326,Walking,Koila,Speeding,2way,0,20,WiFi,-61,67,10,0.0036393676779435,41.885139,21.790027340026867,1
User_95,2025-09-01 09:36:51,0.36,0.7619,Flying,Koila,Driving_Under_Influence,1way,0,70,4G,-111,97,5,0.0025282427097632,40.32206992009861,21.79105349671528,1
User_74,2025-09-01 11:43:40,0.564,0.657,Walking,Ligeris,Reckless_Driving,2way,0,70,4G,-108,-47,-8,0.0090942224049201,40.30588869934734,21.80775276545864,1
User_62,2025-09-01 13:45:30,0.471,0.595,Flying,Koila,Driving_Under_Influence,2way,0,10,3G,-74,16,0,0.0034555328131735,40.323499358125275,21.79140465719109,1
User_27,2025-09-01 14:18:01,0.33,0.692,Running,Ligeris,Speeding,2way,4,30,4G,-97,21,20,0.0017861065444564,40.30661323549918,21.806995396394875,1
User_23,2025-09-01 14:55:38,0.532,0.5557,Swimming,Koila,Speeding,4way,0,50,3G,-86,72,-13,0.001749666497098,40.322035707219065,21.79135602536182,1
User_81,2025-09-01 15:05:02,0.307,0.5783,Driving,Ligeris,Driving_Under_Influence,1way,0,Harassing_Driver,5G,-106,78,-10,0.0079531453640745,40.30793393690695,21.80723034564661,1
User_59,2025-09-01 16:03:42,0.521,0.6073,Walking,Zep,Driving_Under_Influence,2way,1,70,3G,-118,25,20,0.0073646007860541,40.278795909119694,21.75538842397677,1
User_10,2025-09-01 17:33:30,0.35,0.7775,Walking,Koila,Driving_Under_Influence,2way,2,70,WiFi,-78,98,15,0.0076661078607591,40.32200599352425,19.55374,1
User_37,2025-09-01 18:53:24,0.696,0.5027,Walking,Spinari,Speeding,4way,1,30,5G,-104,38,15,0.0053838207560961,40.27926194454051,21.753555552974547,1
User_58,2025-09-01 21:45:26,0.744,0.6802,Running,Koila,Driving_Under_Influence,2way,2,10,4G,-97,5,-3,0.035,40.32179917707386,21.791399573011383,1
User_05,2025-09-01 21:51:05,0.307,0.6277,Running,Center,Driving_Under_Influence,2way,1,80,3G,-77,81,4,0.0036723019753507,40.30667724209323,21.806478842986387,1
User_55,2025-09-01 22:04:31,0.3,0.8614,Walking,Koila,Speeding,6way,1,50,WiFi,-67,66,10,0.0047320823758272,40.32107554169381,21.792818320474034,1
User_23,2025-09-01 22:08:00,0.532,0.5567,Driving,Ligeris,Reckless_Driving,1way,0,10,4G,-85,74,23,0.0052329392973101,40.305849166385144,21.807224509104017,1
User_72,2025-09-02 01:21:02,0.359,0.8058,Walking,Koila,Speeding,1way,5,50,4G,-114,70,-22,0.0071838095405264,40.32043535099922,21.791962107186453,1
User_96,2025-09-02 01:54:17,0.308,0.6498,Running,Ligeris,7,2way,1,60,3G,-70,27,16,0.0095591705375813,40.30552812078414,21.8095146560694,1
User_94,2025-09-02 02:15:47,0.459,0.493,Running,Ligeris,Driving_Under_Influence,2way,0,30,115,-106,65,5,0.0075875119238317,40.30567498214247,21.80621580370837,1
User_97,2025-09-02 02:16:34,0.737,0.7016,Driving,Ligeris,Reckless_Driving,5way,0,50,4G,-113,91,-16,0.0013936834350225,40.30732289817812,21.808133872930572,1
User_69,2025-09-02 06:36:44,0.667,0.5941,Walking,Koila,Driving_Under_Influence,2way,1,Harassing_Driver,3G,-80,89,-6,0.0052350540755231,40.32226259099734,21.789160157221925,1
User_80,2025-09-02 07:07:37,0.447,0.8156,Running,Ligeris,Reckless_Driving,2way,0,30,WiFi,-77,22,-16,0.001800252886229,40.306291971751854,18.307489,1
User_37,2025-09-02 08:46:38,0.696,0.5047,Running,Ligeris,Speeding,1way,160,40,5G,-90,29,-6,0.0036733082622203,40.30792745224935,21.807900102847732,1
User_55,2025-09-02 09:08:27,0.3,0.8634,Running,Ligeris,Reckless_Driving,2way,0,30,4G,-110,100,-25,0.0055035495439455,40.30634548215888,21.807115050687106,1
User_60,2025-09-02 09:14:34,0.669,0.5497,Walking,Zep,Speeding,5way,0,60,3G,-110,16,15,0.0043388911129375,40.279274279776814,21.75308414794818,1
User_44,2025-09-02 09:31:14,0.546,0.7645,Flying,Zep,Reckless_Driving,1way,2,70,3G,-76,60,-11,0.0028830564622508,40.28032414790432,21.755355434376764,1
User_73,2025-09-02 12:50:52,0.343,0.8603,Flying,Ligeris,Reckless_Driving,1way,1,40,5G,-105,28,2,0.0064777202929593,40.30595452526011,21.8085072390817,1
User_80,2025-09-02 12:53:19,0.447,0.8166,Running,Koila,Driving_Under_Influence,4way,1,Harassing_Driver,3G,-94,92,3,0.003329829170084,40.322815067781725,21.79144453227712,1
User_76,2025-09-02 15:30:25,0.251,0.6492,Flying,Ligeris,Speeding,4way,0,50,4G,-114,40,-12,0.0059262086267536,40.30664132443041,21.806801923669155,1
User_47,2025-09-02 17:01:38,0.345,0.615,Driving,Koila,Speeding,2way,0,80,3G,-89,24,-14,0.0035405147973416,38.445752,21.790894002677422,1
User_84,2025-09-02 18:27:12,0.488,0.6804,Running,Ligeris,Driving_Under_Influence,1way,1,70,3G,-102,85,-10,0.026,40.30622818349008,21.80749512087588,1
User_92,2025-09-02 18:40:08,0.622,0.4994,Running,Spinari,Driving_Under_Influence,2way,1,70,5G,-99,38,-10,0.0074332740936999,40.32087294864451,21.79021089956328,1
User_12,2025-09-02 19:45:20,0.74,0.7711,Driving,Zep,Reckless_Driving,4way,0,70,4G,-94,92,6,0.0089621840842763,40.279041153047785,17.27774,1
User_11,2025-09-02 21:20:35,0.263,0.8408,Driving,Ligeris,Speeding,2way,1,30,118,-76,0,-1,0.0058426711805035,40.3061054698017,21.807422852497208,1
User_04,2025-09-02 22:32:39,0.619,0.8155,Driving,Koila,Driving_Under_Influence,2way,3,40,5G,-84,73,1,0.032,40.3223875344733,21.791516125704835,1
User_05,2025-09-02 23:09:56,0.307,0.6297,Walking,Ligeris,Reckless_Driving,2way,1,90,5G,-86,27,10,0.037,40.305034275790945,21.809088597018803,1
User_50,2025-09-03 01:43:31,0.395,0.7154,Running,Ligeris,Driving_Under_Influence,2way,140,20,WiFi,-87,65,-11,0.009638327931334,40.306252797484774,21.80752475081858,1
User_11,2025-09-03 02:32:44,0.263,0.8428,Walking,Zep,Driving_Under_Influence,4way,1,20,3G,-117,-27,-14,0.00579090834823,40.28065189041001,21.7542590800919,1
User_88,2025-09-03 04:22:15,0.421,0.8312,Walking,Zep,Driving_Under_Influence,2way,0,50,5G,-75,99,-21,0.0035126199527114,40.27959958661898,21.753310789999233,1
User_30,2025-09-03 04:26:05,0.478,0.6931,Running,Koila,Driving_Under_Influence,4way,0,10,WiFi,-67,78,13,0.03,40.32194764174167,21.790647503861468,1
User_40,2025-09-03 06:32:44,0.357,0.5781,Running,Ligeris,Driving_Under_Influence,1way,0,30,118,-120,84,-2,0.0018077255417758,40.30696401834361,21.805627533555207,1
User_37,2025-09-03 07:10:25,0.696,0.5057,Running,Koila,Reckless_Driving,1way,2,60,4G,-83,-45,-8,0.0035450738221465,40.32203945969501,21.791387272545887,1
User_95,2025-09-03 08:24:46,0.36,0.7659,Running,Ligeris,Driving_Under_Influence,5way,0,60,5G,-96,9,-2,0.0014974420747818,40.30604019036424,21.808336442362187,1
User_38,2025-09-03 08:35:38,0.497,0.7626,Walking,Ligeris,Speeding,1way,1,20,WiFi,-73,73,22,0.0081959572546812,40.30625685916204,21.807514505319972,1
User_78,2025-09-03 08:37:30,0.615,0.699,Swimming,Koila,Reckless_Driving,4way,1,40,WiFi,-81,16,16,0.0022381747951758,40.32155242591636,21.79122135744123,1
User_51,2025-09-03 09:37:59,0.574,0.6253,Running,Zep,8,4way,3,50,4G,-89,90,0,0.0064134925998509,40.27995693271021,21.75419866275856,1
User_42,2025-09-03 11:58:29,0.544,0.8583,Running,Zep,Reckless_Driving,2way,0,80,113,-57,67,14,0.0054682402822634,40.27942029589168,21.7529314173048,1
User_06,2025-09-03 13:05:11,0.573,0.7187,Driving,Ligeris,Reckless_Driving,2way,1,20,3G,-95,36,15,0.047,40.30630184922791,21.807601982934532,1
User_69,2025-09-03 14:36:51,0.667,0.5961,Driving,Spinari,Speeding,2way,0,70,5G,-81,71,6,0.0065236648593821,40.27990583792783,21.751461627602954,1
User_27,2025-09-03 15:07:16,0.33,0.696,Running,Ligeris,Speeding,4way,0,10,115,-76,39,-15,0.0077995488440061,40.30608976016654,21.806824528020467,1
User_67,2025-09-03 15:31:21,0.692,0.7311,Running,Zep,Driving_Under_Influence,2way,1,70,3G,-78,43,-12,0.046,40.280506472608664,21.754950801925684,1
User_68,2025-09-03 17:42:40,0.402,0.7217,Running,Ligeris,Reckless_Driving,4way,0,80,3G,-117,87,15,0.0054142153181611,40.30583784569005,23.441416,1
