User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Violation_Type,Road_Type,Road_Accident,Speed_Limit,Internet_Connection,Internet_Signal_Strength,Battery_Percentage,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude,Is_Intentional
User_22,2025-08-26 17:56:17,0.413,0.5219,Walking,Center,Speeding,1way,2.0,10,4G,-86,-153.0,-14.0,0.008160467827193,40.30637043614345,21.808806390104323,1
User_51,2025-08-26 18:40:37,0.613,0.855,Driving,Ligeris,Speeding,2way,2.0,20,4G,-86,98.0,-1.0,0.0023216388023954,38.517983,21.80657209354831,1
User_62,2025-08-26 19:04:34,0.366,0.5842,Running,Spinari,Reckless_Driving,2way,2.0,50,112,-78,97.0,-6.0,0.0077828892344744,40.30577454907864,21.80975371348441,1
User_21,2025-08-26 20:30:52,0.303,0.4882,Driving,Ligeris,Speeding,1way,4.0,60,WiFi,-65,54.0,6.0,0.0083426333836384,40.30457102721885,17.352311,1
User_83,2025-08-26 20:33:00,0.309,0.8345,Walking,Koila,Speeding,6way,1.0,80,5G,-109,79.0,8.0,0.0056022158209738,37.782089,21.790334839554323,1
User_55,2025-08-26 22:23:05,0.447,0.8114,Running,Ligeris,Speeding,1way,0.0,50,4G,-113,45.0,-23.0,0.0059666721198333,40.30798446109078,21.80752462953149,1
User_61,2025-08-26 22:30:12,0.546,0.5557,Driving,Center,Speeding,1way,0.0,80,4G,-107,77.0,16.0,0.0095750662100058,40.2805543783813,21.7515773658034,1
User_10,2025-08-26 22:30:59,0.315,0.8258,Driving,Spinari,Speeding,2way,1.0,20,WiFi,-60,14.0,-8.0,0.009665156014115,40.30709499473907,21.8072888877804,1
User_94,2025-08-26 23:16:31,0.681,0.575,Driving,Zep,Speeding,5way,0.0,90,3G,-98,71.0,6.0,0.045,40.27937093051631,21.751272610304405,1
User_40,2025-08-26 23:17:47,0.482,0.8427,Driving,Zep,Speeding,4way,0.0,50,WiFi,-54,-14.0,16.0,0.0075507808479875,40.280049363730214,21.75364036660213,1
User_70,2025-08-26 23:19:54,0.601,0.5699,Driving,Ligeris,Speeding,1way,1.0,20,3G,-96,43.0,-25.0,0.0034292299304928,40.30623321579938,21.807493774187716,1
User_35,2025-08-26 23:47:07,0.274,0.5552,Walking,Koila,Reckless_Driving,4way,140.0,40,4G,-120,25.0,-6.0,0.007810463094581,40.322873822954634,22.887682,1
User_40,2025-08-27 01:29:52,0.482,0.8437,Walking,Zep,6,1way,0.0,20,5G,-110,41.0,-12.0,0.0050358773932712,40.28087362952345,21.753444004226253,1
User_56,2025-08-27 01:31:03,0.374,0.4887,Walking,Ligeris,Driving_Under_Influence,5way,0.0,60,WiFi,-50,67.0,3.0,0.0047979308625969,40.30671203309125,21.807122433830877,1
User_98,2025-08-27 01:56:24,0.46,0.6288,Walking,Ligeris,Driving_Under_Influence,1way,1.0,90,5G,-117,-25.0,13.0,0.0099914633960384,40.30610868641834,21.80788824306786,1
User_22,2025-08-27 02:02:34,0.413,0.5229,Walking,Ligeris,Driving_Under_Influence,2way,2.0,40,4G,-89,-128.0,0.0,0.0013038607019908,40.30541402121819,21.8064472805527,1
User_73,2025-08-27 03:37:12,0.325,0.6667,Walking,Zep,6,1way,1.0,50,WiFi,-71,97.0,-4.0,0.0055509729078509,40.27934566177464,21.753303054518987,1
User_64,2025-08-27 03:42:22,0.511,0.8278,Driving,Ligeris,Reckless_Driving,5way,1.0,90,WiFi,-84,-23.0,-5.0,0.0030381007195874,40.306230115631266,21.808331122211516,1
User_84,2025-08-27 04:51:45,0.527,0.5497,Driving,Koila,8,4way,2.0,40,4G,-87,46.0,-11.0,0.0016096308854173,40.32208382546254,21.790956961949803,1
User_23,2025-08-27 04:54:58,0.458,0.625,Driving,Zep,Speeding,2way,1.0,30,4G,-89,49.0,-16.0,0.0094228631032221,38.195045,21.752494192641933,1
User_33,2025-08-27 05:51:14,0.634,0.6902,Walking,Zep,Driving_Under_Influence,2way,0.0,70,5G,-113,-14.0,-12.0,0.0049479255358622,40.279228351899825,21.75475045208255,1
User_09,2025-08-27 05:52:48,0.307,0.8618,Walking,Zep,6,1way,0.0,20,3G,-99,45.0,4.0,0.0010778994477003,40.27870322718927,21.753242673686103,1
User_27,2025-08-27 05:59:11,0.535,0.7281,Driving,Ligeris,Reckless_Driving,2way,1.0,40,WiFi,-73,10.0,4.0,0.009964900905381,40.306546771132545,18.519201,1
User_44,2025-08-27 07:22:31,0.332,0.5606,Running,Ligeris,Driving_Under_Influence,2way,140.0,40,5G,-97,1.0,16.0,0.0045670489641333,40.30509871034837,21.80751102050569,1
User_91,2025-08-27 07:25:19,0.587,0.7808,Flying,Zep,Driving_Under_Influence,2way,0.0,50,5G,-97,68.0,-24.0,0.0057402342831443,40.28011578486002,21.75532479853149,1
User_05,2025-08-27 08:07:03,0.743,0.7727,Driving,Koila,Driving_Under_Influence,1way,4.0,40,102,-73,20.0,1.0,0.0060007484914184,40.32139998090596,21.79338658989871,1
User_74,2025-08-27 09:47:30,0.497,0.8334,Walking,Koila,Speeding,1way,0.0,30,115,-94,35.0,-6.0,0.00257287027267,40.32247187142314,21.79006623454774,1
User_90,2025-08-27 10:45:10,0.525,0.5378,Running,Zep,Driving_Under_Influence,4way,2.0,70,4G,-75,12.0,-5.0,0.0098510098927258,41.592643,21.75383154148812,1
User_20,2025-08-27 10:48:03,0.334,0.7991,Walking,Koila,Speeding,2way,1.0,60,112,-72,37.0,-3.0,0.0038500444669638,40.32116822396856,21.792350206369793,1
User_89,2025-08-27 11:36:14,0.336,0.4891,Driving,Ligeris,Driving_Under_Influence,2way,0.0,40,4G,-117,61.0,-23.0,0.0093664485121974,40.30613559870063,21.809664140370717,1
User_93,2025-08-27 12:05:40,0.588,0.4972,Driving,Zep,Speeding,2way,0.0,10,WiFi,-52,84.0,13.0,0.0060527389546866,38.537301,21.75123176289217,1
User_26,2025-08-27 12:36:34,0.408,0.7255,Flying,Ligeris,Reckless_Driving,2way,1.0,80,4G,-88,-14.0,-11.0,0.0031923895708725,40.306230115631266,21.80799610055388,1
User_39,2025-08-27 13:20:48,0.598,0.6247,Driving,Koila,Driving_Under_Influence,2way,1.0,30,WiFi,-71,27.0,-7.0,0.0012975457640207,41.195033,21.791242943980127,1
User_53,2025-08-27 13:38:02,0.313,0.5756,Walking,Koila,Driving_Under_Influence,1way,0.0,40,5G,-105,46.0,-13.0,0.0018183005249603,38.107691,21.79313657443159,1
User_22,2025-08-27 13:59:04,0.413,0.5641,Running,Koila,Speeding,2way,0.0,30,5G,-80,-40.0,1.0,0.0092849359160984,40.32222371099137,21.790520479596005,1
User_12,2025-08-27 14:04:05,0.67,0.8292,Running,Ligeris,Speeding,2way,0.0,Lane_Discards,4G,-70,45.0,17.0,0.0083907407297523,40.3077301861092,21.80703586416456,1
User_25,2025-08-27 14:42:23,0.408,0.6138,Walking,Ligeris,Speeding,2way,0.0,60,WiFi,-71,75.0,-22.0,0.0020427286724278,40.307496291309675,21.807305464933208,1
User_99,2025-08-27 14:53:14,0.465,0.6874,Running,Zep,Reckless_Driving,4way,0.0,70,108,-101,96.0,-4.0,0.0091244331386121,40.279934821890286,21.754942347995915,1
User_35,2025-08-27 16:01:33,0.274,0.5572,Walking,Koila,Reckless_Driving,6way,2.0,70,5G,-96,-14.0,9.0,0.0072170362716272,40.32186512716846,21.79094582874901,1
User_43,2025-08-27 16:09:47,0.416,0.6367,Walking,Koila,7,4way,0.0,30,WiFi,-88,47.0,-4.0,0.0068209382831652,40.32363399844729,21.790207637761,1
User_06,2025-08-27 16:11:53,0.584,0.8455,Running,Zep,Driving_Under_Influence,2way,0.0,40,3G,-106,8.0,5.0,0.035,40.279608521331774,21.75143610877409,1
User_40,2025-08-27 17:19:20,0.482,0.8447,Flying,Zep,Speeding,2way,0.0,10,4G,-75,1.0,-16.0,0.0081944795182691,40.280087428291864,21.75369818717541,1
User_39,2025-08-27 17:29:46,0.598,0.6257,Walking,Ligeris,Driving_Under_Influence,1way,3.0,30,5G,-84,66.0,-12.0,0.0079897702983369,42.597374,21.80908969041457,1
User_41,2025-08-27 17:52:17,0.628,0.6391,Driving,Koila,Speeding,2way,0.0,50,4G,-72,23.0,24.0,0.0068994498139588,40.322928938434686,21.792382362374138,1
User_31,2025-08-27 18:16:29,0.56,0.8304,Driving,Zep,Speeding,2way,1.0,40,WiFi,-75,13.0,9.0,0.0079452629532371,38.647744,21.7524331477149,1
User_58,2025-08-27 18:50:27,0.465,0.511,Driving,Ligeris,Driving_Under_Influence,2way,4.0,50,107,-120,63.0,13.0,0.0034900670289503,40.30609899857136,21.808188062103124,1
User_100,2025-08-27 19:43:17,0.37,0.731,Driving,Koila,Speeding,2way,150.0,40,5G,-109,26.0,-6.0,0.0071503429382627,41.3532,21.79341362178604,1
User_93,2025-08-27 20:29:59,0.588,0.4982,Walking,Koila,Speeding,2way,0.0,60,5G,-84,-122.0,6.0,0.0037958002064405,40.32327617096486,21.792387650941553,1
User_07,2025-08-27 21:25:28,0.625,0.5584,Driving,Ligeris,Driving_Under_Influence,6way,1.0,20,3G,-84,16.0,14.0,0.005653142335994,40.3050289556189,21.809030559173543,1
User_37,2025-08-27 23:37:11,0.306,0.7534,Running,Zep,Speeding,5way,1.0,90,WiFi,-51,6.0,4.0,0.0013539017820038,40.27900679960575,21.752297375006385,1
User_84,2025-08-27 23:47:22,0.527,0.5507,Walking,Ligeris,Driving_Under_Influence,2way,0.0,40,WiFi,-63,51.0,-11.0,0.0079829186933805,38.362884,21.791256784153244,1
User_59,2025-08-27 23:48:54,0.265,0.6552,Swimming,Ligeris,Reckless_Driving,4way,3.0,40,102,-97,80.0,13.0,0.0041394341831045,40.30583754862837,21.791256784153244,1
User_100,2025-08-28 01:05:21,0.37,0.732,Running,Ligeris,Speeding,1way,0.0,Lane_Discards,3G,-70,-132.0,7.0,0.0030472417671901,40.305089688547504,21.80812050676709,1
User_87,2025-08-28 01:07:50,0.709,0.8592,Running,Ligeris,Speeding,4way,140.0,30,5G,Ethernet,77.0,-3.0,0.0093162484542152,40.30536111441435,21.80768291924106,1
User_37,2025-08-28 01:40:24,0.306,0.7544,Driving,Koila,Speeding,2way,150.0,10,3G,-71,38.0,-16.0,0.0046182025189802,40.32206680874284,21.791378775885015,1
User_28,2025-08-28 04:14:22,0.348,0.7883,Driving,Ligeris,Reckless_Driving,5way,0.0,60,5G,-82,75.0,-9.0,0.0037597654265078,40.30525201447499,21.8074263285463,1
User_80,2025-08-28 04:47:46,0.704,0.6387,Driving,Zep,Reckless_Driving,6way,0.0,50,WiFi,-68,98.0,3.0,0.034,40.279606541675186,21.753237979469315,1
User_54,2025-08-28 04:59:02,0.327,0.7529,Swimming,Ligeris,Driving_Under_Influence,1way,3.0,70,3G,-116,88.0,-6.0,0.0089408745483675,40.30777621694728,21.807411471096103,1
User_78,2025-08-28 05:11:25,0.347,0.7176,Driving,Koila,7,1way,2.0,50,5G,-77,97.0,1.0,0.0014227151996375,40.3222016871343,21.790923524383935,1
User_61,2025-08-28 05:35:05,0.546,0.5587,Walking,Zep,Speeding,2way,0.0,50,106,-108,10.0,8.0,0.0030608595703762,40.279629209392624,21.752869844045563,1
User_27,2025-08-28 05:54:07,0.535,0.7301,Driving,Zep,Reckless_Driving,1way,1.0,20,3G,-86,-23.0,13.0,0.005653142335994,40.2795529170294,21.753275588579925,1
User_94,2025-08-28 06:19:28,0.681,0.578,Driving,Ligeris,Speeding,2way,2.0,80,3G,-118,31.0,-10.0,0.0083153029055302,40.30766576738239,19.31818,1
User_72,2025-08-28 07:34:23,0.567,0.5195,Walking,Koila,9,2way,0.0,10,4G,-86,52.0,10.0,0.0096559897440868,42.390797,21.792110001165167,1
User_14,2025-08-28 07:55:58,0.393,0.6854,Running,Koila,Reckless_Driving,1way,1.0,50,3G,-105,-128.0,10.0,0.0074858360381521,40.32245694156569,21.79083733787359,1
User_75,2025-08-28 08:30:42,0.409,0.6511,Driving,Ligeris,Speeding,4way,1.0,80,WiFi,-60,81.0,14.0,0.0051738013740094,37.446401,21.80714720585268,1
User_14,2025-08-28 08:39:07,0.393,0.6864,Driving,Ligeris,Speeding,1way,0.0,Illegal_Parking,WiFi,-59,57.0,-13.0,0.0091650790886908,40.30585205003337,21.806518937373017,1
User_43,2025-08-28 09:47:52,0.416,0.5641,Driving,Koila,Speeding,6way,0.0,80,3G,-84,80.0,-16.0,0.0061647181537972,40.323434173549956,19.346387,1
User_95,2025-08-28 09:54:08,0.545,0.7529,Running,Ligeris,7,4way,3.0,40,WiFi,-88,79.0,-13.0,0.0088090023669177,37.986282,21.808730853684153,1
User_21,2025-08-28 10:45:26,0.303,0.4922,Walking,Center,Speeding,2way,1.0,40,WiFi,-83,-158.0,-3.0,0.0032112443950319,40.30716639869315,21.806449694460152,1
User_42,2025-08-28 10:59:06,0.738,0.5916,Walking,Center,Speeding,4way,0.0,10,103,-90,27.0,2.0,0.0093843086157885,40.32170014006558,21.79027561834116,1
User_81,2025-08-28 11:54:54,0.376,0.7625,Walking,Koila,Driving_Under_Influence,2way,2.0,Illegal_Parking,WiFi,-77,76.0,-9.0,0.0093361819058776,40.32213680842073,21.791120607595538,1
User_41,2025-08-28 11:58:27,0.628,0.6411,Running,Koila,Driving_Under_Influence,2way,160.0,50,5G,-116,-159.0,0.0,0.0084396273197762,40.320836835955106,21.792350845744924,1
User_79,2025-08-28 12:00:50,0.389,0.597,Walking,Ligeris,Speeding,2way,160.0,70,3G,-112,85.0,-15.0,0.0058830719725753,40.30647965603048,21.807185465597673,1
User_93,2025-08-28 12:26:18,0.588,0.5002,Driving,Koila,Speeding,4way,160.0,10,4G,-94,74.0,-13.0,0.007590994832812,40.32072639361349,21.79240184129255,1
User_49,2025-08-28 12:28:59,0.637,0.8203,Driving,Koila,6,2way,2.0,40,4G,-107,59.0,-19.0,0.0075577344729716,40.32207935084219,21.7917718779301,1
User_05,2025-08-28 13:14:32,0.743,0.7747,Running,Center,Speeding,1way,0.0,20,4G,-83,64.0,13.0,0.042,40.306587009908235,21.808801123521786,1
User_45,2025-08-28 13:43:33,0.285,0.7523,Flying,Zep,Speeding,2way,0.0,60,WiFi,-83,82.0,-14.0,0.005653142335994,40.2795181345513,21.753285872959676,1
User_30,2025-08-28 13:46:57,0.413,0.5694,Walking,Zep,Speeding,4way,1.0,60,3G,-89,23.0,-13.0,0.028,40.27847067382667,21.753620503798764,1
User_05,2025-08-28 13:50:35,0.743,0.7757,Driving,Spinari,Driving_Under_Influence,4way,0.0,80,4G,-74,49.0,7.0,0.0066752207183747,40.27967810124298,21.75514967491006,1
User_33,2025-08-28 14:47:54,0.634,0.6922,Walking,Koila,7,1way,1.0,90,4G,-100,81.0,-15.0,0.0062018631804754,40.32332361004444,21.790886236196616,1
User_51,2025-08-28 15:18:03,0.613,0.86,Running,Koila,Speeding,2way,0.0,90,3G,-98,98.0,-3.0,0.033,40.3229772659906,21.7915260067671,1
User_68,2025-08-28 16:40:35,0.472,0.5109,Walking,Koila,Driving_Under_Influence,1way,0.0,40,113,-88,95.0,14.0,0.0049612719350494,40.32222216686484,21.791749439133504,1
User_73,2025-08-28 17:16:47,0.46,0.6687,Driving,Koila,Driving_Under_Influence,1way,2.0,40,4G,-88,75.0,-24.0,0.0028871640272728,40.323283475464024,21.79110656971351,1
User_90,2025-08-28 18:40:08,0.525,0.5398,Running,Ligeris,Driving_Under_Influence,5way,0.0,70,WiFi,-102,70.0,-6.0,0.0084139799200034,40.30628153710291,21.808160725760285,1
User_73,2025-08-28 19:59:29,0.325,0.6697,Running,Ligeris,Driving_Under_Influence,1way,5.0,80,113,-93,83.0,12.0,0.0040255998260311,40.30622622665666,21.80748311215867,1
User_33,2025-08-28 21:26:30,0.634,0.6932,Walking,Koila,Driving_Under_Influence,2way,0.0,40,WiFi,-65,-29.0,16.0,0.0080496164278646,40.32278369917944,21.790880594007348,1
User_67,2025-08-28 21:46:45,0.529,0.6906,Driving,Koila,7,2way,0.0,60,WiFi,-81,70.0,-4.0,0.0015454668117565,40.32207318082545,21.7912850765461,1
User_42,2025-08-28 22:09:37,0.738,0.5926,Driving,Koila,Driving_Under_Influence,2way,0.0,60,WiFi,-88,2.0,-11.0,0.0025282111734051,40.32305958542307,18.494844,1
User_97,2025-08-28 22:38:34,0.337,0.7593,Walking,Ligeris,Driving_Under_Influence,2way,0.0,60,4G,-72,43.0,-5.0,0.0082709565934528,38.390131,21.80725557869627,1
User_36,2025-08-28 23:13:02,0.563,0.8679,Running,Koila,Reckless_Driving,4way,0.0,130,3G,-106,-32.0,6.0,0.0046399631591525,40.321348196398155,21.792086713764135,1
User_75,2025-08-29 00:00:32,0.409,0.6531,Walking,Ligeris,Reckless_Driving,1way,1.0,50,4G,-86,70.0,0.0,0.0059718820841274,40.30659076776572,17.704107,1
User_06,2025-08-29 00:23:25,0.584,0.8485,Running,Koila,Driving_Under_Influence,4way,0.0,40,WiFi,-85,14.0,7.0,0.0053683473565604,40.322311569866976,18.709394,1
User_49,2025-08-29 00:42:20,0.637,0.8213,Walking,Ligeris,Speeding,5way,1.0,70,5G,-86,100.0,-5.0,0.0085560946452082,40.30612984889236,22.635167,1
User_02,2025-08-29 01:48:48,0.529,0.7806,Driving,Zep,Speeding,2way,1.0,20,117,-100,91.0,9.0,0.0036419258832055,40.27904879509281,21.75387464756265,1
User_40,2025-08-29 01:50:08,0.482,0.8477,Driving,Ligeris,Reckless_Driving,1way,0.0,70,WiFi,-72,-130.0,-14.0,0.0048190281696867,40.306223612764704,21.806987895951405,1
User_67,2025-08-29 02:06:40,0.529,0.6916,Walking,Koila,Speeding,1way,0.0,40,3G,-80,11.0,9.0,0.0088566101165878,38.066925,21.75250403596816,1
User_55,2025-08-29 02:18:38,0.447,0.8164,Running,Spinari,Speeding,4way,0.0,60,4G,-87,55.0,14.0,0.0030994861497416,40.306786367128595,21.80705326379888,1
User_42,2025-08-29 02:33:07,0.738,0.5936,Driving,Ligeris,Speeding,5way,0.0,90,5G,-99,-156.0,5.0,0.001017590558483,40.306991615993965,21.80821070837848,1
User_57,2025-08-29 04:00:44,0.372,0.5922,Driving,Center,Reckless_Driving,2way,0.0,60,102,-119,68.0,4.0,0.0021627936771663,40.30639614245278,21.80761909578566,1
User_07,2025-08-29 04:10:07,0.625,0.5614,Walking,Koila,Driving_Under_Influence,2way,2.0,20,4G,-82,56.0,-20.0,0.0096317780180932,40.320672373677496,21.790388122004604,1
User_26,2025-08-29 04:50:15,0.408,0.7285,Swimming,Zep,Speeding,1way,0.0,30,3G,-92,47.0,-9.0,0.041,40.279775817855864,21.754197344245295,1
User_93,2025-08-29 05:48:54,0.588,0.5022,Running,Ligeris,Reckless_Driving,1way,140.0,60,WiFi,-90,65.0,10.0,0.0077336109415041,40.30555342568049,21.806220448335587,1
User_42,2025-08-29 08:16:59,0.738,0.5946,Swimming,Koila,Reckless_Driving,2way,1.0,50,4G,-120,52.0,10.0,0.004567470914412,40.32255828427952,21.79096591514991,1
User_97,2025-08-29 08:21:07,0.337,0.7603,Running,Ligeris,Reckless_Driving,2way,1.0,Harassing_Driver,3G,-98,99.0,4.0,0.045,40.30646741642353,21.806997261523065,1
User_49,2025-08-29 08:35:34,0.637,0.8223,Driving,Zep,Speeding,2way,160.0,20,WiFi,-51,49.0,-20.0,0.0031389707407015,40.27832774195259,21.75303067098602,1
User_78,2025-08-29 10:09:30,0.347,0.7206,Running,Ligeris,Reckless_Driving,2way,1.0,10,3G,-92,-41.0,7.0,0.0075639422303601,40.307047547236465,21.808067350755344,1
User_84,2025-08-29 10:53:49,0.527,0.5547,Swimming,Zep,Reckless_Driving,4way,2.0,50,4G,-95,85.0,11.0,0.0034925768707968,40.27971975132993,21.754085383241645,1
User_83,2025-08-29 12:49:53,0.309,0.8405,Walking,Spinari,Reckless_Driving,1way,1.0,40,4G,Ethernet,98.0,9.0,0.0086533243502633,40.304535563180245,21.807695082915004,1
User_60,2025-08-29 14:05:06,0.353,0.8458,Running,Spinari,Speeding,2way,0.0,50,106,-103,73.0,16.0,0.0029777987397634,40.3221255768875,21.791025153631,1
User_20,2025-08-29 14:15:01,0.334,0.8031,Driving,Ligeris,9,4way,0.0,30,WiFi,-88,12.0,2.0,0.0074368933662157,40.306912403155465,21.791256784153244,1
User_56,2025-08-29 15:03:24,0.374,0.4927,Walking,Ligeris,Reckless_Driving,1way,4.0,20,108,-89,45.0,13.0,0.0037483353004392,40.305195650000584,21.809225252353823,1
User_96,2025-08-29 15:20:00,0.261,0.7391,Driving,Zep,Reckless_Driving,1way,1.0,Illegal_Parking,3G,Ethernet,60.0,-9.0,0.0022829353828139,40.27856866763845,21.754229125308033,1
User_89,2025-08-29 17:05:04,0.336,0.4941,Running,Ligeris,Reckless_Driving,5way,1.0,20,4G,-81,44.0,14.0,0.0028746458635971,40.30579906410065,21.80930939007791,1
User_85,2025-08-29 17:35:27,0.254,0.6073,Driving,Ligeris,Driving_Under_Influence,1way,0.0,90,5G,-111,7.0,13.0,0.0096617013793386,37.426252,21.80805500431373,1
User_46,2025-08-29 17:53:22,0.519,0.8216,Running,Koila,Driving_Under_Influence,4way,0.0,10,4G,-117,40.0,-7.0,0.0051804615647364,38.883844,21.791512579644387,1
User_15,2025-08-29 18:08:42,0.627,0.7881,Walking,Zep,Speeding,4way,140.0,50,WiFi,-117,47.0,-16.0,0.0075658691798318,40.27943864157355,18.963471,1
User_10,2025-08-29 18:31:19,0.315,0.8318,Driving,Zep,Speeding,4way,0.0,20,4G,-79,-45.0,2.0,0.0021778079576551,40.28004964343244,21.753667727728207,1
User_06,2025-08-29 18:31:31,0.584,0.8495,Running,Koila,7,1way,1.0,80,WiFi,Ethernet,40.0,-5.0,0.0073508692808283,40.32142946258161,21.79078010186012,1
User_91,2025-08-29 18:44:38,0.587,0.7858,Swimming,Zep,Speeding,1way,1.0,50,WiFi,-88,66.0,0.0,0.0093656348707152,37.862398,21.753319040437503,1
User_71,2025-08-29 18:55:38,0.256,0.4833,Running,Ligeris,Reckless_Driving,6way,0.0,70,4G,-89,64.0,-16.0,0.0034814881203477,40.305891236324065,21.807545953875447,1
User_70,2025-08-29 19:51:30,0.601,0.5749,Walking,Spinari,Driving_Under_Influence,1way,1.0,20,4G,-101,19.0,20.0,0.0069086021124931,40.3063075106642,21.807694341070583,1
User_12,2025-08-29 20:09:11,0.67,0.8332,Driving,Koila,Speeding,1way,1.0,Illegal_Parking,WiFi,-55,23.0,21.0,0.0060499814858857,40.322069864258246,21.791183693478203,1
User_68,2025-08-29 21:33:40,0.472,0.5129,Running,Ligeris,Reckless_Driving,4way,1.0,30,4G,-72,2.0,-13.0,0.0025825820689801,42.448719,21.80748671278953,1
User_63,2025-08-29 21:40:08,0.543,0.5976,Running,Center,Reckless_Driving,1way,0.0,70,5G,-82,99.0,-5.0,0.0081321493660592,40.32187636594633,21.789909041772624,1
User_05,2025-08-29 22:07:41,0.743,0.7777,Driving,Koila,7,4way,4.0,40,5G,-120,77.0,-10.0,0.025,40.3218195134895,21.79047256077823,1
User_38,2025-08-29 22:36:32,0.306,0.7871,Running,Ligeris,Reckless_Driving,2way,2.0,Lane_Discards,WiFi,-83,25.0,13.0,0.0065083677394514,40.306037814468496,21.80769508110309,1
User_48,2025-08-29 22:45:55,0.599,0.7494,Driving,Ligeris,Reckless_Driving,4way,150.0,60,5G,-96,86.0,7.0,0.034,40.3058318885206,21.807298076151397,1
User_87,2025-08-29 23:16:22,0.709,0.8622,Driving,Zep,Driving_Under_Influence,2way,0.0,40,4G,-117,54.0,3.0,0.0011349932070636,38.209682,21.751423426376224,1
User_20,2025-08-30 02:24:13,0.334,0.8041,Running,Zep,Driving_Under_Influence,2way,0.0,70,4G,-86,86.0,-12.0,0.0065269219536445,40.27898820524602,23.334737,1
User_58,2025-08-30 02:26:58,0.465,0.516,Driving,Zep,Reckless_Driving,4way,1.0,10,108,-119,32.0,-4.0,0.0028731284242886,40.27960227134592,21.753154606836684,1
User_67,2025-08-30 02:55:10,0.529,0.6936,Driving,Ligeris,Reckless_Driving,1way,0.0,50,4G,-103,46.0,-11.0,0.042,40.30620191892834,21.80747562789644,1
User_25,2025-08-30 03:36:46,0.408,0.6188,Running,Zep,Speeding,2way,1.0,10,5G,-80,-12.0,-11.0,0.0011230915717009,40.27992281944836,21.751435520745243,1
User_35,2025-08-30 03:49:55,0.274,0.5632,Walking,Ligeris,6,2way,0.0,30,5G,-77,13.0,-13.0,0.005293026459922,40.305914474394065,21.80733448691384,1
User_05,2025-08-30 04:19:34,0.743,0.7787,Driving,Koila,Driving_Under_Influence,4way,0.0,30,5G,-101,79.0,4.0,0.0011598026530183,40.32201987372985,17.149267,1
User_17,2025-08-30 05:45:35,0.631,0.6228,Running,Ligeris,Speeding,1way,2.0,30,5G,-74,72.0,-11.0,0.0080647981293822,40.30674167408914,17.071613,1
User_41,2025-08-30 07:05:37,0.628,0.6441,Walking,Zep,Speeding,1way,150.0,70,4G,-98,64.0,0.0,0.048,40.28053623980357,21.75251099865116,1
User_30,2025-08-30 07:25:58,0.413,0.5724,Walking,Koila,Driving_Under_Influence,4way,150.0,60,5G,-86,27.0,-8.0,0.0025422463525105,40.32208771844936,21.791519432043877,1
User_02,2025-08-30 08:47:01,0.529,0.7826,Running,Koila,Speeding,2way,0.0,30,4G,-102,54.0,-21.0,0.0041164332250989,40.32057761614764,21.791256784153244,1
User_63,2025-08-30 09:04:28,0.543,0.5986,Walking,Ligeris,6,2way,0.0,20,4G,-85,8.0,-4.0,0.0057533664891548,40.30740669308993,21.805824189964728,1
User_78,2025-08-30 10:03:28,0.347,0.7216,Driving,Koila,Driving_Under_Influence,1way,140.0,20,3G,-100,52.0,7.0,0.0056318407724915,40.32180844972327,21.793460871042704,1
User_77,2025-08-30 11:52:39,0.428,0.4995,Running,Ligeris,Driving_Under_Influence,5way,0.0,60,5G,-82,52.0,0.0,0.0051820723300206,38.097171,21.80840452820071,1
User_18,2025-08-30 12:05:02,0.251,0.8735,Swimming,Ligeris,Reckless_Driving,2way,1.0,30,3G,-76,80.0,8.0,0.0034987789609576,40.30602518999983,21.809569316838672,1
User_30,2025-08-30 14:01:27,0.413,0.5734,Driving,Zep,Reckless_Driving,4way,2.0,10,WiFi,-70,38.0,7.0,0.024,40.27919926760002,21.753035119545583,1
User_79,2025-08-30 14:09:39,0.389,0.6,Driving,Center,Driving_Under_Influence,1way,1.0,40,102,-71,27.0,-8.0,0.0089284424203723,40.28056280069864,21.75262835657414,1
User_38,2025-08-30 14:47:30,0.306,0.7891,Running,Ligeris,8,2way,3.0,110,4G,-111,62.0,3.0,0.0074553166883023,40.305469682481814,21.80741416608534,1
User_17,2025-08-30 15:09:32,0.631,0.6238,Walking,Spinari,Speeding,2way,0.0,30,3G,-83,24.0,-3.0,0.0032203011440336,40.30654481710555,21.807050434618645,1
User_83,2025-08-30 15:23:28,0.309,0.8425,Walking,Koila,Speeding,2way,0.0,30,WiFi,-82,6.0,10.0,0.0012851578506293,37.047923,21.79135265374638,1
User_79,2025-08-30 15:29:01,0.389,0.5641,Walking,Ligeris,Speeding,2way,3.0,70,WiFi,-73,-123.0,-16.0,0.0067909063478792,40.30525482817386,21.80588751799857,1
User_55,2025-08-30 15:54:31,0.447,0.8194,Driving,Zep,Speeding,2way,1.0,90,4G,-107,65.0,22.0,0.0010784110431644,40.27957234609154,21.75112064154652,1
User_91,2025-08-30 18:23:13,0.587,0.7878,Walking,Ligeris,Reckless_Driving,1way,1.0,80,4G,-77,63.0,-3.0,0.03,40.30598896314969,21.807233723196337,1
User_92,2025-08-30 19:38:17,0.694,0.6592,Walking,Zep,Driving_Under_Influence,1way,0.0,70,3G,-75,-32.0,0.0,0.0092619125328224,40.28013493619618,21.753108576897535,1
