User_Id,Timestamp,User_Reputation,User_Experience,User_Activity,University_Area,Road_Accident,Road_Type,Speed_Limit,Violation_Type,Battery_Percentage,Internet_Connection,Internet_Signal_Strength,Accelerometer_Range,Accelerometer_Resolution,Latitude,Longitude,True_Class
User_52,2025-03-19 21:46:27,0.721,0.5301,Running,Koila,1.0,1way,40.0,Harassing_Driver,30.0,Satellite,-112.0,10.0,0.0024148629562651,40.32111443123687,21.791682776018597,Intentional
User_35,2025-03-19 21:57:34,0.297,0.458,Walking,Ligeris,4.0,6way,20.0,Reckless_Driving,14.0,5G,-108.0,13.0,0.0058275877239921,40.3062704674831,21.791278245294947,Intentional
User_24,2025-03-20 00:21:44,0.558,0.1977,Flying,Koila,1.0,2way,50.0,Reckless_Driving,29.0,WiFi,-88.0,12.0,0.0016527505724648,40.322220530955455,21.79128339147868,Intentional
User_42,2025-03-20 00:38:53,0.739,0.2166,Running,Center,1.0,4way,80.0,Speeding,43.0,5G,-91.0,0.0,0.0031636638842397,40.27901476800804,21.75405062242424,Intentional
User_100,2025-03-20 00:57:27,0.429,0.2282,Walking,Center,0.0,2way,40.0,Reckless_Driving,78.0,WiFi,-89.0,-8.0,0.0026728907981882,40.30705708004819,21.806891667300192,Intentional
User_01,2025-03-20 01:23:55,0.522,0.2753,Running,Center,1.0,2way,60.0,Reckless_Driving,64.0,3G,-102.0,-11.0,0.0063498349271631,40.306583255072056,21.808397758522798,Intentional
User_36,2025-03-20 02:34:49,0.677,0.2123,Running,Koila,8.0,2way,30.0,Driving_Under_Influence,78.0,WiFi,-55.0,-10.0,0.00577095763083285,40.32112626744245,21.79039473737997,Intentional
User_18,2025-03-20 03:54:38,0.386,0.5687,Walking,Spinari,1.0,4way,10.0,Speeding,40.0,4G,-106.0,4.0,0.00577095763083285,40.3220851064716,21.791258213270293,Intentional
User_35,2025-03-20 04:19:15,0.297,0.459,Walking,Zep,1.0,1way,20.0,Harassing_Driver,10.0,5G,-113.0,-15.0,0.001631929058437,40.28010582520636,23.892846,Intentional
User_20,2025-03-20 05:36:16,0.471,0.4903,Walking,Zep,1.0,1way,50.0,Harassing_Driver,112.0,4G,-106.0,-10.0,0.0065805129294182,40.28124948284486,21.753382211532077,Intentional
User_01,2025-03-20 05:37:07,0.522,0.2763,Driving,Ligeris,1.0,2way,150.0,Speeding,19.0,4G,-85.0,16.0,0.0058682949475502,40.30768173231131,21.808003253580846,Intentional
User_29,2025-03-20 06:32:21,0.453,0.5358,Driving,Koila,1.0,5way,50.0,Speeding,23.0,5G,-99.0,-11.0,0.0020679302483539,40.32243962530987,21.79110913389336,Intentional
User_15,2025-03-20 07:12:20,0.256,0.4981,Driving,Ligeris,0.0,2way,140.0,Reckless_Driving,3.0,WiFi,-61.0,13.0,0.0020958333530544,40.30616962188258,21.80754082443071,Intentional
User_32,2025-03-20 08:11:13,0.436,0.2014,Running,Koila,7.0,1way,60.0,Reckless_Driving,53.0,3G,-100.0,-9.0,0.023,40.32167762861538,21.79244440046396,Intentional
User_59,2025-03-20 08:18:25,0.631,0.277,Flying,Zep,0.0,2way,50.0,Speeding,30.0,WiFi,-88.0,25.0,0.0074855666869176,40.279525077675295,21.753301298172996,Intentional
User_16,2025-03-20 09:19:58,0.609,0.1867,Running,Spinari,1.0,2way,60.0,Speeding,17.0,WiFi,-50.0,7.0,0.0046079962776853,40.32268499144519,21.789508952342075,Intentional
User_63,2025-03-20 09:35:12,0.579,0.2671,Running,Zep,1.0,6way,20.0,Reckless_Driving,75.0,WiFi,-90.0,4.0,0.0098586333656414,40.27976724750796,22.280482,Intentional
User_14,2025-03-20 10:13:02,0.278,0.4436,Walking,Ligeris,0.0,4way,140.0,Driving_Under_Influence,31.0,4G,-96.0,-14.0,0.0027445003037298,40.30726086776674,21.80882647034702,Intentional
User_03,2025-03-20 10:16:44,0.294,0.1834,Driving,Ligeris,9.0,2way,60.0,Reckless_Driving,54.0,WiFi,-58.0,-2.0,0.043,40.30638916501106,21.80624519486416,Intentional
User_19,2025-03-20 12:04:42,0.491,0.2412,Flying,Ligeris,1.0,1way,30.0,Driving_Under_Influence,4.0,WiFi,-86.0,8.0,0.002286885432847,40.30604644097367,21.805320252176134,Intentional
User_31,2025-03-20 12:26:52,0.579,0.2126,Driving,Spinari,1.0,1way,70.0,Speeding,79.0,WiFi,-58.0,-2.0,0.0095641568456823,40.28035663265585,21.791278245294947,Intentional
User_87,2025-03-20 12:52:09,0.548,0.3492,Walking,Spinari,0.0,1way,90.0,Speeding,59.0,4G,-84.0,0.0,0.0047612610583502,40.3063372724067,21.807615672105005,Intentional
User_64,2025-03-20 13:31:53,0.724,0.3704,Walking,Zep,0.0,2way,140.0,Driving_Under_Influence,78.0,3G,-92.0,5.0,0.001116997634638,40.2799329453333,21.75300986033881,Intentional
User_98,2025-03-20 14:09:43,0.502,0.5687,Running,Koila,2.0,2way,50.0,Lane_Discards,64.0,5G,-88.0,-21.0,0.0080847930556408,40.321118064085766,21.791278245294947,Intentional
User_69,2025-03-20 15:08:37,0.692,0.4267,Driving,Zep,1.0,2way,140.0,Driving_Under_Influence,85.0,3G,-101.0,-10.0,0.039,40.27866313256741,21.753026259195792,Intentional
User_70,2025-03-20 16:46:56,0.694,0.295,Driving,Koila,0.0,6way,70.0,Speeding,78.0,3G,-95.0,3.0,0.0087133918036503,40.32199506444197,21.791247737068904,Intentional
User_52,2025-03-20 17:00:07,0.721,0.5321,Driving,Ligeris,0.0,1way,160.0,Speeding,15.0,3G,-79.0,16.0,0.0049505471458934,40.321537926833805,21.791783789657053,Intentional
User_32,2025-03-20 17:22:31,0.436,0.2024,Running,Zep,0.0,4way,140.0,Reckless_Driving,28.0,4G,-99.0,12.0,0.0039393959520528,40.27969419204019,21.75295741969217,Intentional
User_43,2025-03-20 17:24:14,0.499,0.2245,Walking,Zep,0.0,1way,80.0,Lane_Discards,10.0,5G,-102.0,-6.0,0.002616433459221,40.27937817694192,21.751094709394646,Intentional
User_42,2025-03-20 17:30:19,0.739,0.2176,Walking,Zep,0.0,6way,70.0,Speeding,29.0,3G,-94.0,4.0,0.042,40.279499875125616,21.753558829965137,Intentional
User_91,2025-03-20 17:44:00,0.699,0.5537,Driving,Ligeris,0.0,6way,20.0,Speeding,19.0,3G,-76.0,10.0,0.0091207424242939,40.30613706055333,21.80883712349391,Intentional
User_58,2025-03-20 17:54:29,0.629,0.2773,Running,Koila,6.0,2way,10.0,Reckless_Driving,19.0,3G,-92.0,-14.0,0.0089547873593371,40.32177309081648,21.791166916026576,Intentional
User_82,2025-03-20 19:08:39,0.437,0.457,Driving,Center,0.0,2way,90.0,Speeding,29.0,Ethernet,-73.0,-14.0,0.0065200361708422,40.306236905873845,21.79032919944755,Intentional
User_96,2025-03-20 19:56:57,0.347,0.3976,Swimming,Ligeris,1.0,2way,20.0,Driving_Under_Influence,7.0,4G,-78.0,0.0,0.0047594068573792,40.306132591811455,21.791278245294947,Intentional
User_99,2025-03-20 20:35:22,0.618,0.2485,Running,Center,1.0,4way,50.0,Speeding,11.0,WiFi,-68.0,12.0,0.0063786875435355,40.279361643610265,21.75096117677685,Intentional
User_78,2025-03-20 21:28:29,0.553,0.1634,Walking,Zep,0.0,6way,10.0,Driving_Under_Influence,24.0,WiFi,-52.0,-13.0,0.0073592140850984,40.27998172449474,21.752401575698613,Intentional
User_64,2025-03-20 23:49:00,0.724,0.3714,Running,Zep,7.0,1way,80.0,Driving_Under_Influence,29.0,5G,-99.0,-14.0,0.00577095763083285,40.2805401940755,21.75178743962629,Intentional
User_80,2025-03-21 00:44:27,0.283,0.515,Running,Spinari,0.0,4way,10.0,Reckless_Driving,112.0,WiFi,-87.0,-2.0,0.0058611376777943,40.30631802549741,21.807538420964853,Intentional
User_54,2025-03-21 01:41:31,0.286,0.435,Walking,Center,0.0,4way,50.0,Reckless_Driving,76.0,WiFi,-70.0,2.0,0.0036879557754754,40.30637508139718,21.80840811714936,Intentional
User_33,2025-03-21 01:42:25,0.28,0.1693,Driving,Zep,8.0,1way,90.0,Speeding,64.0,WiFi,-50.0,15.0,0.003430386234226,40.27960330451749,21.75406841300134,Intentional
User_52,2025-03-21 02:12:04,0.721,0.5331,Running,Ligeris,1.0,4way,80.0,Illegal_Parking,53.0,3G,-96.0,-7.0,0.0083349508277343,40.306236905873845,21.80822233275159,Intentional
User_40,2025-03-21 02:41:36,0.693,0.2083,Running,Zep,0.0,2way,80.0,Lane_Discards,34.0,3G,-104.0,0.0,0.0079916332336481,40.306236905873845,21.75356052327061,Intentional
User_87,2025-03-21 02:42:18,0.548,0.3512,Walking,Ligeris,7.0,2way,10.0,Speeding,68.0,WiFi,-85.0,-6.0,0.034,40.306339223754456,21.80904204464031,Intentional
User_44,2025-03-21 02:52:56,0.677,0.3104,Driving,Koila,8.0,1way,50.0,Speeding,21.0,WiFi,-78.0,-10.0,0.00577095763083285,40.322439100582336,21.7934294260816,Intentional
User_74,2025-03-21 03:34:10,0.448,0.5687,Walking,Koila,1.0,5way,40.0,Reckless_Driving,2.0,4G,-102.0,-4.0,0.0087585660843941,40.32070203172581,21.792193359709223,Intentional
User_11,2025-03-21 06:29:27,0.659,0.2883,Driving,Koila,1.0,4way,40.0,Illegal_Parking,53.0,4G,-87.0,-16.0,0.0081572983306353,40.32172066221787,21.790442717530524,Intentional
User_85,2025-03-21 09:49:51,0.377,0.3918,Swimming,Koila,1.0,2way,20.0,Driving_Under_Influence,55.0,WiFi,-51.0,-10.0,0.0078276605970735,40.32212205699838,21.791198935900884,Intentional
User_65,2025-03-21 11:06:52,0.704,0.2073,Driving,Ligeris,7.0,2way,40.0,Driving_Under_Influence,40.0,4G,-118.0,12.0,0.00823462601678,40.306236905873845,21.807708690599643,Intentional
User_73,2025-03-21 11:59:17,0.491,0.4016,Driving,Koila,1.0,6way,70.0,Speeding,66.0,3G,-101.0,-5.0,0.0099185871885782,40.32184054053593,21.79009157618386,Intentional
User_86,2025-03-21 14:18:22,0.539,0.4402,Running,Spinari,0.0,2way,20.0,Speeding,53.0,5G,-88.0,-6.0,0.0053746892336356,40.306236905873845,21.75452489497628,Intentional
User_06,2025-03-21 14:19:21,0.267,0.4327,Walking,Zep,0.0,2way,150.0,Driving_Under_Influence,91.0,4G,-111.0,-7.0,0.0076620823523694,40.28124615344975,21.75338256585477,Intentional
User_83,2025-03-21 14:19:42,0.693,0.4906,Driving,Zep,3.0,5way,80.0,Driving_Under_Influence,20.0,3G,-116.0,-4.0,0.0095074765483567,40.27879648306317,21.754093846287137,Intentional
User_96,2025-03-21 14:54:00,0.347,0.3996,Driving,Spinari,1.0,2way,40.0,Reckless_Driving,2.0,3G,-76.0,14.0,0.0097410973005485,40.32212705184531,21.79120504961924,Intentional
User_15,2025-03-21 15:07:58,0.256,0.5011,Running,Ligeris,0.0,1way,160.0,Driving_Under_Influence,53.0,WiFi,-83.0,-1.0,0.0063906505126772,40.30522298939837,21.806032229676266,Intentional
User_02,2025-03-21 15:36:49,0.582,0.1853,Driving,Koila,8.0,1way,10.0,Reckless_Driving,56.0,5G,-92.0,6.0,0.0032565853326796,40.32276992240482,21.79176033499555,Intentional
User_57,2025-03-21 15:41:09,0.735,0.5063,Walking,Zep,4.0,1way,150.0,Driving_Under_Influence,8.0,3G,-89.0,10.0,0.0064973160031994,40.27823102945829,21.752743666987197,Intentional
User_62,2025-03-21 15:49:04,0.608,0.3682,Driving,Ligeris,3.0,1way,60.0,Harassing_Driver,88.0,WiFi,-64.0,5.0,0.0065163065953034,40.2790589742814,21.75509625012311,Intentional
User_26,2025-03-21 17:38:23,0.552,0.4257,Driving,Koila,0.0,1way,100.0,Lane_Discards,46.0,WiFi,-87.0,-3.0,0.0090654036590044,40.32277322490155,21.79123273446152,Intentional
User_90,2025-03-21 18:26:10,0.742,0.3036,Swimming,Zep,4.0,4way,40.0,Reckless_Driving,17.0,3G,-88.0,5.0,0.0054799527494736,40.27956658451611,21.75098709865598,Intentional
User_62,2025-03-21 18:35:12,0.608,0.3692,Running,Center,1.0,2way,30.0,Driving_Under_Influence,51.0,5G,-114.0,-2.0,0.0094218553795938,38.698409,21.75284359854991,Intentional
User_92,2025-03-21 19:39:57,0.493,0.4374,Running,Spinari,1.0,4way,30.0,Speeding,97.0,3G,-88.0,7.0,0.0046199978064635,40.305695803970366,21.809252471184024,Intentional
User_05,2025-03-21 20:23:32,0.281,0.2087,Running,Koila,1.0,5way,30.0,Driving_Under_Influence,59.0,4G,-119.0,9.0,0.0067011689109127,40.321928945122494,21.791469597207385,Intentional
User_61,2025-03-21 22:52:36,0.289,0.433,Driving,Koila,0.0,1way,40.0,Lane_Discards,13.0,3G,-92.0,0.0,0.0075419079579753,40.321216567252144,21.79233358533099,Intentional
User_76,2025-03-22 00:30:16,0.634,0.5599,Driving,Koila,9.0,4way,40.0,Reckless_Driving,4.0,5G,-118.0,0.0,0.0089642501114128,40.323311690065474,21.79150109084912,Intentional
User_65,2025-03-22 00:45:51,0.704,0.2083,Running,Koila,0.0,2way,80.0,Lane_Discards,31.0,WiFi,-85.0,1.0,0.0034930873858727,40.32202981123464,21.791556715472307,Intentional
User_93,2025-03-22 02:34:50,0.583,0.4546,Running,Zep,0.0,2way,70.0,Harassing_Driver,81.0,5G,-88.0,-7.0,0.0031294786947227,40.27997168182001,21.753908349466705,Intentional
User_23,2025-03-22 03:31:07,0.491,0.2651,Running,Center,0.0,4way,40.0,Reckless_Driving,32.0,4G,-119.0,22.0,0.0097039607398104,40.27868555333552,21.752038076562076,Intentional
User_28,2025-03-22 04:07:54,0.483,0.4049,Running,Ligeris,7.0,2way,90.0,Reckless_Driving,53.0,3G,-80.0,-1.0,0.0080883548108375,40.32175020358999,21.791529218501505,Intentional
User_75,2025-03-22 06:07:05,0.491,0.3508,Walking,Zep,5.0,6way,60.0,Reckless_Driving,20.0,3G,-108.0,1.0,0.0077634423583398,40.28000404763126,21.754265737278853,Intentional
User_99,2025-03-22 06:41:11,0.618,0.2515,Driving,Koila,2.0,5way,20.0,Driving_Under_Influence,52.0,3G,-109.0,-7.0,0.0037177944050029,42.5708,21.79212026933304,Intentional
User_26,2025-03-22 07:36:56,0.552,0.4277,Running,Zep,8.0,2way,20.0,Driving_Under_Influence,70.0,WiFi,-51.0,9.0,0.0064941719369423,40.2804467666263,21.755195349854077,Intentional
User_27,2025-03-22 08:27:17,0.705,0.3021,Walking,Spinari,0.0,2way,70.0,Driving_Under_Influence,90.0,4G,-84.0,15.0,0.004184920585346,40.28077580023273,21.754828214036166,Intentional
User_35,2025-03-22 08:55:42,0.297,0.463,Walking,Spinari,1.0,1way,50.0,Reckless_Driving,10.0,5G,-118.0,16.0,0.007774395295894,40.30665562259552,21.808010047629708,Intentional
User_28,2025-03-22 09:10:00,0.483,0.5687,Walking,Zep,0.0,2way,150.0,Driving_Under_Influence,103.0,4G,-112.0,0.0,0.0064398361153954,40.2795001180571,21.75276463692795,Intentional
User_08,2025-03-22 10:34:47,0.255,0.2244,Driving,Koila,0.0,2way,50.0,Lane_Discards,68.0,3G,-110.0,9.0,0.0090422620590444,40.32119649954101,21.79307838277236,Intentional
User_61,2025-03-22 10:46:54,0.289,0.434,Running,Ligeris,3.0,2way,30.0,Illegal_Parking,9.0,3G,-74.0,-8.0,0.0077688762388852,40.3064494297305,21.807635803858155,Intentional
User_81,2025-03-22 12:45:41,0.7,0.2269,Running,Spinari,0.0,2way,50.0,Reckless_Driving,9.0,WiFi,-86.0,0.0,0.0039152367954378,40.306121082599695,21.80959173112296,Intentional
User_24,2025-03-22 13:13:26,0.491,0.2017,Walking,Zep,7.0,1way,40.0,Speeding,29.0,4G,-81.0,8.0,0.0063011225817515,40.27845524809938,21.754617888880503,Intentional
User_60,2025-03-22 14:06:00,0.361,0.5294,Driving,Ligeris,9.0,1way,80.0,Speeding,12.0,4G,-99.0,0.0,0.0050435117678587,40.32074687844283,21.79040199840419,Intentional
User_95,2025-03-22 15:13:07,0.41,0.5611,Walking,Zep,8.0,2way,50.0,Driving_Under_Influence,92.0,3G,-88.0,-9.0,0.0042021573971374,40.306236905873845,21.751824756106245,Intentional
User_94,2025-03-22 15:32:29,0.491,0.4806,Driving,Zep,8.0,2way,60.0,Reckless_Driving,53.0,5G,-107.0,14.0,0.0086405807924586,40.279552769223095,21.751845717460167,Intentional
User_73,2025-03-22 18:03:39,0.598,0.4046,Flying,Zep,2.0,2way,60.0,Reckless_Driving,63.0,5G,-106.0,-1.0,0.003546993917545,40.27954989224888,21.75293085516105,Intentional
User_41,2025-03-22 18:40:43,0.4,0.1788,Driving,Zep,1.0,2way,50.0,Lane_Discards,12.0,4G,-74.0,-9.0,0.039,40.278374413704896,21.75370471366684,Intentional
User_79,2025-03-22 19:05:58,0.305,0.434,Driving,Ligeris,1.0,1way,60.0,Harassing_Driver,78.0,Ethernet,-102.0,-2.0,0.00577095763083285,40.30672713770642,21.807872854992773,Intentional
User_83,2025-03-22 20:00:10,0.693,0.5687,Running,Zep,0.0,2way,150.0,Speeding,72.0,5G,-104.0,-3.0,0.0023980762338817,40.27940113510791,21.75371548012118,Intentional
User_42,2025-03-22 20:12:17,0.739,0.2216,Flying,Ligeris,1.0,2way,20.0,Speeding,62.0,WiFi,-141.0,-4.0,0.0078695488229634,40.30666320783437,21.807326338167663,Intentional
User_16,2025-03-22 20:28:58,0.609,0.1907,Walking,Zep,7.0,2way,30.0,Reckless_Driving,24.0,5G,-112.0,-11.0,0.0088715025275501,40.27955530691097,21.75325932306184,Intentional
User_03,2025-03-22 23:18:08,0.294,0.1874,Driving,Koila,9.0,2way,30.0,Reckless_Driving,95.0,5G,-84.0,12.0,0.0092844388320402,40.32165834299576,21.79138442274872,Intentional
User_61,2025-03-22 23:43:16,0.491,0.435,Walking,Koila,1.0,5way,40.0,Speeding,45.0,Ethernet,-61.0,15.0,0.0091921776296737,40.32229531353835,21.79092156286337,Intentional
User_12,2025-03-23 00:19:21,0.337,0.3817,Running,Ligeris,0.0,6way,30.0,Driving_Under_Influence,28.0,3G,-76.0,-16.0,0.0087725193282528,40.30550866779127,21.80600619717209,Intentional
User_63,2025-03-23 00:25:00,0.491,0.2721,Swimming,Zep,0.0,2way,50.0,Driving_Under_Influence,85.0,3G,-74.0,-18.0,0.0026603036907087,40.27957662460584,21.75523943716324,Intentional
User_21,2025-03-23 03:18:00,0.428,0.2368,Running,Ligeris,1.0,2way,40.0,Illegal_Parking,99.0,WiFi,-72.0,1.0,0.0014651736564822,40.30586149647054,21.80691303644324,Intentional
User_55,2025-03-23 05:35:17,0.612,0.3973,Running,Ligeris,9.0,4way,70.0,Driving_Under_Influence,79.0,4G,-89.0,12.0,0.0034536281687987,40.30736132360994,21.791278245294947,Intentional
User_07,2025-03-23 05:56:20,0.548,0.3063,Running,Koila,0.0,2way,160.0,Driving_Under_Influence,55.0,WiFi,-51.0,15.0,0.0029133712528694,40.3222835231168,19.079594,Intentional
User_69,2025-03-23 06:47:39,0.692,0.4327,Walking,Zep,0.0,4way,80.0,Lane_Discards,3.0,4G,-99.0,16.0,0.008616111017789,40.28057789784444,21.791278245294947,Intentional
User_11,2025-03-23 06:57:05,0.659,0.2913,Driving,Zep,1.0,1way,160.0,Speeding,59.0,WiFi,-82.0,-8.0,0.0010090483683541,40.28032330322508,21.75521292876692,Intentional
User_75,2025-03-23 07:00:14,0.359,0.3538,Swimming,Ligeris,1.0,1way,60.0,Speeding,10.0,4G,-93.0,11.0,0.0062267816871187,40.307029658884645,21.80749666994004,Intentional
User_05,2025-03-23 07:10:12,0.281,0.2117,Driving,Koila,3.0,1way,80.0,Lane_Discards,67.0,4G,-94.0,-7.0,0.035,40.32122766658304,21.79096579981813,Intentional
User_85,2025-03-23 07:39:14,0.377,0.3948,Running,Center,0.0,2way,20.0,Speeding,73.0,3G,-112.0,-15.0,0.0097459802683195,40.27989204793611,21.75219805893803,Intentional
User_60,2025-03-23 08:22:17,0.491,0.5304,Flying,Koila,0.0,4way,90.0,Speeding,63.0,4G,-93.0,-13.0,0.00577095763083285,40.3218383254505,21.791640482931196,Intentional
User_66,2025-03-23 08:51:40,0.474,0.5288,Running,Koila,9.0,2way,50.0,Reckless_Driving,19.0,WiFi,-76.0,5.0,0.0060177314405742,40.32084079158419,21.790000009025608,Intentional
User_74,2025-03-23 09:48:20,0.448,0.4067,Running,Zep,0.0,2way,60.0,Illegal_Parking,13.0,WiFi,-46.0,10.0,0.0044986277962928,40.28001551013472,21.75351644380206,Intentional
User_96,2025-03-23 10:46:23,0.347,0.4026,Walking,Spinari,0.0,2way,90.0,Driving_Under_Influence,28.0,5G,-71.0,-6.0,0.0072070709974921,40.27899001152558,21.754340325284097,Intentional
User_02,2025-03-23 12:24:35,0.582,0.5687,Running,Koila,7.0,2way,40.0,Speeding,34.0,3G,-88.0,1.0,0.0076429745613506,40.32235807705545,21.79162028373642,Intentional
User_87,2025-03-23 12:51:09,0.548,0.3552,Walking,Ligeris,1.0,4way,80.0,Illegal_Parking,43.0,3G,-112.0,-16.0,0.0046261203921876,40.30665108854118,21.808790002037668,Intentional
User_84,2025-03-23 14:15:36,0.486,0.294,Driving,Ligeris,0.0,5way,70.0,Driving_Under_Influence,87.0,WiFi,-51.0,-13.0,0.0013464260046912,41.56106,21.80634301359691,Intentional
User_68,2025-03-23 16:20:58,0.422,0.3993,Driving,Spinari,1.0,2way,50.0,Speeding,33.0,3G,-101.0,-8.0,0.0050548708759324,40.30609676914946,21.80732604049996,Intentional
User_41,2025-03-23 18:50:13,0.4,0.1798,Walking,Zep,0.0,1way,80.0,Illegal_Parking,104.0,5G,-73.0,-13.0,0.0061480675616623,40.27898873561807,21.75246048729564,Intentional
User_93,2025-03-23 19:52:12,0.583,0.4576,Walking,Koila,2.0,1way,20.0,Illegal_Parking,53.0,3G,-79.0,-14.0,0.0077216316599877,40.32151178522494,21.791278245294947,Intentional
User_01,2025-03-23 21:44:39,0.522,0.2813,Running,Spinari,1.0,2way,70.0,Driving_Under_Influence,17.0,5G,-75.0,-15.0,0.0055855226669067,40.28012623693522,21.751689725492547,Intentional
User_53,2025-03-23 22:34:48,0.491,0.5687,Swimming,Koila,0.0,2way,70.0,Driving_Under_Influence,18.0,Satellite,-98.0,1.0,0.0026887047842845,40.32211977502736,21.789118292711997,Intentional
User_97,2025-03-23 22:38:19,0.75,0.2986,Running,Koila,0.0,2way,150.0,Driving_Under_Influence,12.0,WiFi,-62.0,0.0,0.0040318682364788,40.32095973442913,21.7918153908012,Intentional
User_03,2025-03-23 22:59:53,0.294,0.1894,Running,Koila,7.0,1way,10.0,Reckless_Driving,68.0,4G,-102.0,-8.0,0.0046318318292409,40.306236905873845,21.79002458370089,Intentional
User_31,2025-03-23 23:25:19,0.491,0.2186,Driving,Koila,1.0,1way,140.0,Driving_Under_Influence,17.0,5G,-105.0,10.0,0.0067991818962076,40.322528800420805,21.79043712861704,Intentional
User_77,2025-03-23 23:38:02,0.491,0.5639,Swimming,Ligeris,1.0,1way,40.0,Reckless_Driving,25.0,WiFi,-54.0,14.0,0.0034191385079237,40.30538206407905,19.741178,Intentional
User_67,2025-03-24 00:44:26,0.458,0.4772,Driving,Ligeris,0.0,2way,60.0,Illegal_Parking,10.0,WiFi,-88.0,-7.0,0.0064560379054077,40.30485340699117,21.807385121779824,Intentional
User_34,2025-03-24 01:36:12,0.399,0.2032,Driving,Ligeris,0.0,6way,50.0,Speeding,28.0,4G,-110.0,-13.0,0.0024886930515752,40.30623596183589,21.807618931269477,Intentional
User_17,2025-03-24 01:39:12,0.572,0.4905,Flying,Zep,0.0,4way,30.0,Speeding,8.0,WiFi,-75.0,12.0,0.0096858174288112,40.28021175519009,21.751345914336,Intentional
User_22,2025-03-24 02:20:13,0.747,0.3582,Walking,Koila,1.0,5way,60.0,Reckless_Driving,72.0,4G,-85.0,0.0,0.0011180834262519,40.32312039454521,21.790506263713464,Intentional
User_86,2025-03-24 03:19:08,0.539,0.4462,Walking,Koila,4.0,2way,10.0,Harassing_Driver,87.0,5G,-86.0,-8.0,0.0099568279964309,40.32266712086449,21.793031958807468,Intentional
User_07,2025-03-24 05:59:55,0.548,0.3083,Swimming,Ligeris,0.0,2way,30.0,Driving_Under_Influence,5.0,WiFi,-66.0,6.0,0.0021343164623036,40.30613524736288,21.807460285375797,Intentional
User_87,2025-03-24 06:03:10,0.548,0.3572,Driving,Koila,0.0,5way,40.0,Driving_Under_Influence,75.0,3G,-88.0,13.0,0.0081574267844596,40.322096465046336,21.79128858194324,Intentional
User_11,2025-03-24 06:10:18,0.659,0.2933,Swimming,Koila,0.0,1way,70.0,Speeding,50.0,4G,-92.0,2.0,0.0092822716026124,40.32178830249081,21.79177705704808,Intentional
User_43,2025-03-24 06:58:28,0.499,0.2325,Walking,Zep,0.0,2way,50.0,Illegal_Parking,53.0,4G,-75.0,12.0,0.0065337994155437,40.27935041537475,17.3068,Intentional
User_99,2025-03-24 07:15:43,0.618,0.2565,Walking,Spinari,1.0,2way,10.0,Reckless_Driving,4.0,3G,-75.0,-7.0,0.005853531774132,40.30798474772698,21.807816217093556,Intentional
User_39,2025-03-24 07:25:23,0.314,0.3569,Flying,Zep,1.0,2way,20.0,Reckless_Driving,42.0,3G,-74.0,7.0,0.005995333566835,40.28010859418714,21.75295758399334,Intentional
User_79,2025-03-24 08:34:43,0.491,0.439,Running,Zep,0.0,1way,160.0,Speeding,27.0,3G,-104.0,0.0,0.00577095763083285,40.28002950275679,21.754364887284744,Intentional
User_45,2025-03-24 09:59:46,0.483,0.3057,Walking,Center,0.0,2way,70.0,Speeding,41.0,WiFi,-53.0,3.0,0.0085912418531028,40.279475467423865,21.75135084728642,Intentional
User_12,2025-03-24 10:02:27,0.337,0.3847,Walking,Spinari,1.0,4way,50.0,Reckless_Driving,81.0,Ethernet,-88.0,-3.0,0.0010062060786635,40.280034907222976,21.75339434054459,Intentional
User_98,2025-03-24 10:46:03,0.502,0.565,Walking,Center,0.0,2way,30.0,Speeding,53.0,WiFi,-81.0,-10.0,0.0080428735248279,40.27948760516919,21.75429848919328,Intentional
User_14,2025-03-24 11:04:49,0.278,0.4516,Running,Koila,2.0,5way,20.0,Reckless_Driving,115.0,WiFi,-75.0,-4.0,0.0051782577649865,40.32233460859472,21.789098655877407,Intentional
User_56,2025-03-24 11:14:21,0.42,0.2289,Swimming,Ligeris,0.0,1way,10.0,Driving_Under_Influence,96.0,5G,-108.0,10.0,0.0093292233149514,40.30543880703114,21.806237237923558,Intentional
User_67,2025-03-24 11:42:39,0.458,0.4782,Flying,Ligeris,0.0,2way,30.0,Speeding,59.0,Ethernet,-93.0,-12.0,0.001220551147945,40.30498881510466,21.80689074389742,Intentional
User_97,2025-03-24 12:28:44,0.75,0.2996,Walking,Zep,0.0,6way,60.0,Driving_Under_Influence,52.0,5G,-97.0,2.0,0.0095056191953464,40.28114683707383,21.753289903981926,Intentional
User_84,2025-03-24 12:38:07,0.486,0.295,Running,Zep,0.0,2way,160.0,Reckless_Driving,39.0,4G,-95.0,-6.0,0.0015188978299049,40.27970518380351,21.75183808874718,Intentional
User_95,2025-03-24 15:08:14,0.41,0.5687,Driving,Koila,8.0,1way,60.0,Speeding,38.0,3G,-79.0,5.0,0.0044944350626277,40.306236905873845,21.79148630094441,Intentional
User_26,2025-03-24 15:10:23,0.552,0.4317,Driving,Koila,8.0,2way,80.0,Reckless_Driving,78.0,3G,-116.0,-12.0,0.0067000418899949,40.32272128589901,21.792918380605474,Intentional
User_91,2025-03-24 16:24:48,0.699,0.5617,Running,Ligeris,0.0,1way,150.0,Reckless_Driving,92.0,WiFi,-54.0,-10.0,0.0050795027008723,40.30637756357546,21.805583070890904,Intentional
